,Features,Accuracy
21,"Absiella_dolichum                  0.000807
Acetivibrio_ethanolgignens         0.008899
Agathobaculum_desmolans            0.001687
Alistipes_finegoldii               0.000000
Alistipes_obesi                    0.000020
Alistipes_putredinis               0.000000
Alistipes_senegalensis             0.000538
Alistipes_shahii                   0.000349
Anaerobutyricum_hallii             0.010588
Anaerostipes_hadrus                0.004155
Anaerotignum_lactatifermentans     0.000467
Anaerotignum_neopropionicum        0.121724
Anaerotruncus_colihominis          0.002315
Angelakisella_massiliensis         0.000438
Bacteroides_barnesiae              0.001078
Bacteroides_caccae                 0.001155
Bacteroides_caecimuris             0.000305
Bacteroides_cellulosilyticus       0.000188
Bacteroides_coprocola              0.001405
Bacteroides_coprophilus            0.000264
Bacteroides_dorei                  0.001342
Bacteroides_faecichinchillae       0.001574
Bacteroides_fluxus                 0.001310
Bacteroides_fragilis               0.003428
Bacteroides_helcogenes             0.000000
Bacteroides_heparinolyticus        0.000404
Bacteroides_nordii                 0.000262
Bacteroides_ovatus                 0.001791
Bacteroides_pectinophilus          0.001776
Bacteroides_plebeius               0.001484
                                     ...   
Prevotella_stercorea               0.000167
Prevotellamassilia_timonensis      0.000258
Provencibacterium_massiliense      0.000919
Pseudoflavonifractor_capillosus    0.000458
Roseburia_faecis                   0.001538
Roseburia_hominis                  0.002340
Roseburia_intestinalis             0.006978
Roseburia_inulinivorans            0.001176
Ruminococcus_bicirculans           0.076939
Ruminococcus_callidus              0.000000
Ruminococcus_faecis                0.002250
Ruminococcus_gnavus                0.000288
Ruminococcus_lactaris              0.003516
Ruminococcus_torques               0.000466
Ruthenibacterium_lactatiformans    0.000535
Schaalia_odontolytica              0.000000
Sellimonas_intestinalis            0.000000
Solobacterium_moorei               0.000066
Streptococcus_mitis                0.070360
Streptococcus_parasanguinis        0.000986
Streptococcus_salivarius           0.000949
Streptococcus_sp_A12               0.000515
Streptococcus_sp_FDAARGOS_192      0.000198
Streptococcus_sp_oral_taxon_431    0.053440
Subdoligranulum_variabile          0.000714
Traorella_massiliensis             0.000000
Tyzzerella_nexilis                 0.005842
Veillonella_dispar                 0.001480
bacterium_LF-3                     0.000000
Random                             0.001344
Length: 159, dtype: float64",1.0
22,"Absiella_dolichum                  0.000778
Acetivibrio_ethanolgignens         0.008712
Agathobaculum_desmolans            0.000642
Alistipes_finegoldii               0.000022
Alistipes_obesi                    0.000936
Alistipes_putredinis               0.000000
Alistipes_senegalensis             0.001002
Alistipes_shahii                   0.000000
Anaerobutyricum_hallii             0.000472
Anaerostipes_hadrus                0.001219
Anaerotignum_lactatifermentans     0.000889
Anaerotignum_neopropionicum        0.091549
Anaerotruncus_colihominis          0.001037
Angelakisella_massiliensis         0.000346
Bacteroides_barnesiae              0.000245
Bacteroides_caccae                 0.000525
Bacteroides_caecimuris             0.001236
Bacteroides_cellulosilyticus       0.000321
Bacteroides_coprocola              0.000493
Bacteroides_coprophilus            0.002423
Bacteroides_dorei                  0.000000
Bacteroides_faecichinchillae       0.002075
Bacteroides_fluxus                 0.000000
Bacteroides_fragilis               0.001536
Bacteroides_helcogenes             0.000038
Bacteroides_heparinolyticus        0.001021
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.001016
Bacteroides_pectinophilus          0.005466
Bacteroides_plebeius               0.000000
                                     ...   
Prevotella_stercorea               0.001233
Prevotellamassilia_timonensis      0.000519
Provencibacterium_massiliense      0.001048
Pseudoflavonifractor_capillosus    0.000000
Roseburia_faecis                   0.008003
Roseburia_hominis                  0.005044
Roseburia_intestinalis             0.000808
Roseburia_inulinivorans            0.007172
Ruminococcus_bicirculans           0.065654
Ruminococcus_callidus              0.001093
Ruminococcus_faecis                0.000000
Ruminococcus_gnavus                0.001183
Ruminococcus_lactaris              0.006499
Ruminococcus_torques               0.000138
Ruthenibacterium_lactatiformans    0.000000
Schaalia_odontolytica              0.000335
Sellimonas_intestinalis            0.001103
Solobacterium_moorei               0.000000
Streptococcus_mitis                0.030589
Streptococcus_parasanguinis        0.000000
Streptococcus_salivarius           0.000186
Streptococcus_sp_A12               0.000000
Streptococcus_sp_FDAARGOS_192      0.000000
Streptococcus_sp_oral_taxon_431    0.017013
Subdoligranulum_variabile          0.000220
Traorella_massiliensis             0.000000
Tyzzerella_nexilis                 0.006787
Veillonella_dispar                 0.000000
bacterium_LF-3                     0.000862
Random                             0.000000
Length: 159, dtype: float64",0.9868421052631579
23,"Absiella_dolichum                  0.000136
Acetivibrio_ethanolgignens         0.008853
Agathobaculum_desmolans            0.003295
Alistipes_finegoldii               0.000559
Alistipes_obesi                    0.000726
Alistipes_putredinis               0.000000
Alistipes_senegalensis             0.000180
Alistipes_shahii                   0.000000
Anaerobutyricum_hallii             0.000541
Anaerostipes_hadrus                0.004225
Anaerotignum_lactatifermentans     0.000719
Anaerotignum_neopropionicum        0.088389
Anaerotruncus_colihominis          0.000688
Angelakisella_massiliensis         0.001382
Bacteroides_barnesiae              0.002659
Bacteroides_caccae                 0.000245
Bacteroides_caecimuris             0.000808
Bacteroides_cellulosilyticus       0.001144
Bacteroides_coprocola              0.004838
Bacteroides_coprophilus            0.000541
Bacteroides_dorei                  0.001957
Bacteroides_faecichinchillae       0.002425
Bacteroides_fluxus                 0.001580
Bacteroides_fragilis               0.000221
Bacteroides_helcogenes             0.000718
Bacteroides_heparinolyticus        0.000000
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.000226
Bacteroides_pectinophilus          0.002321
Bacteroides_plebeius               0.000268
                                     ...   
Prevotella_stercorea               0.000000
Prevotellamassilia_timonensis      0.000196
Provencibacterium_massiliense      0.000293
Pseudoflavonifractor_capillosus    0.000360
Roseburia_faecis                   0.002706
Roseburia_hominis                  0.001846
Roseburia_intestinalis             0.000722
Roseburia_inulinivorans            0.000028
Ruminococcus_bicirculans           0.044048
Ruminococcus_callidus              0.000170
Ruminococcus_faecis                0.000000
Ruminococcus_gnavus                0.000000
Ruminococcus_lactaris              0.010417
Ruminococcus_torques               0.000000
Ruthenibacterium_lactatiformans    0.001532
Schaalia_odontolytica              0.000340
Sellimonas_intestinalis            0.000000
Solobacterium_moorei               0.000196
Streptococcus_mitis                0.121147
Streptococcus_parasanguinis        0.000797
Streptococcus_salivarius           0.000390
Streptococcus_sp_A12               0.001958
Streptococcus_sp_FDAARGOS_192      0.000193
Streptococcus_sp_oral_taxon_431    0.056858
Subdoligranulum_variabile          0.004347
Traorella_massiliensis             0.000489
Tyzzerella_nexilis                 0.000175
Veillonella_dispar                 0.000000
bacterium_LF-3                     0.000000
Random                             0.001250
Length: 159, dtype: float64",0.9868421052631579
24,"Absiella_dolichum                  0.000244
Acetivibrio_ethanolgignens         0.002253
Agathobaculum_desmolans            0.004390
Alistipes_finegoldii               0.001110
Alistipes_obesi                    0.002049
Alistipes_putredinis               0.000806
Alistipes_senegalensis             0.000776
Alistipes_shahii                   0.000000
Anaerobutyricum_hallii             0.001012
Anaerostipes_hadrus                0.001995
Anaerotignum_lactatifermentans     0.000467
Anaerotignum_neopropionicum        0.045309
Anaerotruncus_colihominis          0.001015
Angelakisella_massiliensis         0.000231
Bacteroides_barnesiae              0.003065
Bacteroides_caccae                 0.000000
Bacteroides_caecimuris             0.000859
Bacteroides_cellulosilyticus       0.000702
Bacteroides_coprocola              0.000250
Bacteroides_coprophilus            0.000356
Bacteroides_dorei                  0.000000
Bacteroides_faecichinchillae       0.000000
Bacteroides_fluxus                 0.003356
Bacteroides_fragilis               0.002233
Bacteroides_helcogenes             0.000161
Bacteroides_heparinolyticus        0.000862
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.000000
Bacteroides_pectinophilus          0.014364
Bacteroides_plebeius               0.000845
                                     ...   
Prevotella_stercorea               0.000833
Prevotellamassilia_timonensis      0.000076
Provencibacterium_massiliense      0.001108
Pseudoflavonifractor_capillosus    0.001130
Roseburia_faecis                   0.004213
Roseburia_hominis                  0.003066
Roseburia_intestinalis             0.005446
Roseburia_inulinivorans            0.000796
Ruminococcus_bicirculans           0.088610
Ruminococcus_callidus              0.000505
Ruminococcus_faecis                0.001824
Ruminococcus_gnavus                0.000572
Ruminococcus_lactaris              0.000677
Ruminococcus_torques               0.002210
Ruthenibacterium_lactatiformans    0.000000
Schaalia_odontolytica              0.000270
Sellimonas_intestinalis            0.001406
Solobacterium_moorei               0.000034
Streptococcus_mitis                0.039475
Streptococcus_parasanguinis        0.000000
Streptococcus_salivarius           0.001054
Streptococcus_sp_A12               0.003249
Streptococcus_sp_FDAARGOS_192      0.000000
Streptococcus_sp_oral_taxon_431    0.028813
Subdoligranulum_variabile          0.000579
Traorella_massiliensis             0.000000
Tyzzerella_nexilis                 0.002079
Veillonella_dispar                 0.001521
bacterium_LF-3                     0.000908
Random                             0.000000
Length: 159, dtype: float64",1.0
25,"Absiella_dolichum                  0.000343
Acetivibrio_ethanolgignens         0.006815
Agathobaculum_desmolans            0.001875
Alistipes_finegoldii               0.000709
Alistipes_obesi                    0.001468
Alistipes_putredinis               0.001309
Alistipes_senegalensis             0.001621
Alistipes_shahii                   0.000494
Anaerobutyricum_hallii             0.000669
Anaerostipes_hadrus                0.000305
Anaerotignum_lactatifermentans     0.000238
Anaerotignum_neopropionicum        0.113167
Anaerotruncus_colihominis          0.000000
Angelakisella_massiliensis         0.000277
Bacteroides_barnesiae              0.001710
Bacteroides_caccae                 0.000000
Bacteroides_caecimuris             0.002576
Bacteroides_cellulosilyticus       0.000000
Bacteroides_coprocola              0.000761
Bacteroides_coprophilus            0.001548
Bacteroides_dorei                  0.001154
Bacteroides_faecichinchillae       0.001059
Bacteroides_fluxus                 0.002260
Bacteroides_fragilis               0.000000
Bacteroides_helcogenes             0.002375
Bacteroides_heparinolyticus        0.000884
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.000611
Bacteroides_pectinophilus          0.000797
Bacteroides_plebeius               0.000991
                                     ...   
Prevotella_stercorea               0.001026
Prevotellamassilia_timonensis      0.001137
Provencibacterium_massiliense      0.000000
Pseudoflavonifractor_capillosus    0.000000
Roseburia_faecis                   0.005859
Roseburia_hominis                  0.000988
Roseburia_intestinalis             0.000409
Roseburia_inulinivorans            0.001927
Ruminococcus_bicirculans           0.059643
Ruminococcus_callidus              0.000140
Ruminococcus_faecis                0.000213
Ruminococcus_gnavus                0.000906
Ruminococcus_lactaris              0.004794
Ruminococcus_torques               0.000000
Ruthenibacterium_lactatiformans    0.000515
Schaalia_odontolytica              0.000810
Sellimonas_intestinalis            0.000929
Solobacterium_moorei               0.000258
Streptococcus_mitis                0.090876
Streptococcus_parasanguinis        0.000218
Streptococcus_salivarius           0.000870
Streptococcus_sp_A12               0.001839
Streptococcus_sp_FDAARGOS_192      0.000000
Streptococcus_sp_oral_taxon_431    0.059159
Subdoligranulum_variabile          0.000000
Traorella_massiliensis             0.000257
Tyzzerella_nexilis                 0.003848
Veillonella_dispar                 0.000000
bacterium_LF-3                     0.000000
Random                             0.002690
Length: 159, dtype: float64",0.9868421052631579
26,"Absiella_dolichum                  0.000141
Acetivibrio_ethanolgignens         0.003163
Agathobaculum_desmolans            0.000798
Alistipes_finegoldii               0.000227
Alistipes_obesi                    0.000141
Alistipes_putredinis               0.000191
Alistipes_senegalensis             0.000723
Alistipes_shahii                   0.000280
Anaerobutyricum_hallii             0.001303
Anaerostipes_hadrus                0.000267
Anaerotignum_lactatifermentans     0.000610
Anaerotignum_neopropionicum        0.143929
Anaerotruncus_colihominis          0.002526
Angelakisella_massiliensis         0.000000
Bacteroides_barnesiae              0.000000
Bacteroides_caccae                 0.000046
Bacteroides_caecimuris             0.006053
Bacteroides_cellulosilyticus       0.001155
Bacteroides_coprocola              0.000364
Bacteroides_coprophilus            0.000178
Bacteroides_dorei                  0.000000
Bacteroides_faecichinchillae       0.001613
Bacteroides_fluxus                 0.000000
Bacteroides_fragilis               0.000000
Bacteroides_helcogenes             0.001124
Bacteroides_heparinolyticus        0.000367
Bacteroides_nordii                 0.000164
Bacteroides_ovatus                 0.004146
Bacteroides_pectinophilus          0.000635
Bacteroides_plebeius               0.000273
                                     ...   
Prevotella_stercorea               0.000000
Prevotellamassilia_timonensis      0.000000
Provencibacterium_massiliense      0.000680
Pseudoflavonifractor_capillosus    0.000066
Roseburia_faecis                   0.003634
Roseburia_hominis                  0.001094
Roseburia_intestinalis             0.003939
Roseburia_inulinivorans            0.000995
Ruminococcus_bicirculans           0.060431
Ruminococcus_callidus              0.001067
Ruminococcus_faecis                0.000175
Ruminococcus_gnavus                0.000000
Ruminococcus_lactaris              0.000484
Ruminococcus_torques               0.000000
Ruthenibacterium_lactatiformans    0.000957
Schaalia_odontolytica              0.000790
Sellimonas_intestinalis            0.000000
Solobacterium_moorei               0.000283
Streptococcus_mitis                0.077284
Streptococcus_parasanguinis        0.002829
Streptococcus_salivarius           0.000054
Streptococcus_sp_A12               0.001287
Streptococcus_sp_FDAARGOS_192      0.000000
Streptococcus_sp_oral_taxon_431    0.078991
Subdoligranulum_variabile          0.000000
Traorella_massiliensis             0.000100
Tyzzerella_nexilis                 0.001985
Veillonella_dispar                 0.002483
bacterium_LF-3                     0.000000
Random                             0.000251
Length: 159, dtype: float64",1.0
27,"Absiella_dolichum                  0.000619
Acetivibrio_ethanolgignens         0.006500
Agathobaculum_desmolans            0.000000
Alistipes_finegoldii               0.000577
Alistipes_obesi                    0.000000
Alistipes_putredinis               0.000182
Alistipes_senegalensis             0.002094
Alistipes_shahii                   0.000127
Anaerobutyricum_hallii             0.000000
Anaerostipes_hadrus                0.001190
Anaerotignum_lactatifermentans     0.000617
Anaerotignum_neopropionicum        0.094685
Anaerotruncus_colihominis          0.000740
Angelakisella_massiliensis         0.000000
Bacteroides_barnesiae              0.001983
Bacteroides_caccae                 0.000448
Bacteroides_caecimuris             0.000530
Bacteroides_cellulosilyticus       0.000000
Bacteroides_coprocola              0.003706
Bacteroides_coprophilus            0.000669
Bacteroides_dorei                  0.000000
Bacteroides_faecichinchillae       0.000000
Bacteroides_fluxus                 0.001093
Bacteroides_fragilis               0.000724
Bacteroides_helcogenes             0.000000
Bacteroides_heparinolyticus        0.000287
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.000000
Bacteroides_pectinophilus          0.003407
Bacteroides_plebeius               0.000000
                                     ...   
Prevotella_stercorea               0.000238
Prevotellamassilia_timonensis      0.000203
Provencibacterium_massiliense      0.001173
Pseudoflavonifractor_capillosus    0.000000
Roseburia_faecis                   0.007361
Roseburia_hominis                  0.002795
Roseburia_intestinalis             0.001433
Roseburia_inulinivorans            0.005719
Ruminococcus_bicirculans           0.073864
Ruminococcus_callidus              0.000000
Ruminococcus_faecis                0.000000
Ruminococcus_gnavus                0.000000
Ruminococcus_lactaris              0.007255
Ruminococcus_torques               0.000201
Ruthenibacterium_lactatiformans    0.000771
Schaalia_odontolytica              0.000000
Sellimonas_intestinalis            0.000000
Solobacterium_moorei               0.000544
Streptococcus_mitis                0.072334
Streptococcus_parasanguinis        0.000407
Streptococcus_salivarius           0.001958
Streptococcus_sp_A12               0.000877
Streptococcus_sp_FDAARGOS_192      0.000000
Streptococcus_sp_oral_taxon_431    0.050040
Subdoligranulum_variabile          0.002890
Traorella_massiliensis             0.001710
Tyzzerella_nexilis                 0.002719
Veillonella_dispar                 0.003652
bacterium_LF-3                     0.000944
Random                             0.001333
Length: 159, dtype: float64",1.0
28,"Absiella_dolichum                  0.000424
Acetivibrio_ethanolgignens         0.009807
Agathobaculum_desmolans            0.000243
Alistipes_finegoldii               0.000000
Alistipes_obesi                    0.000205
Alistipes_putredinis               0.000000
Alistipes_senegalensis             0.000000
Alistipes_shahii                   0.000000
Anaerobutyricum_hallii             0.001702
Anaerostipes_hadrus                0.000497
Anaerotignum_lactatifermentans     0.000458
Anaerotignum_neopropionicum        0.096476
Anaerotruncus_colihominis          0.001592
Angelakisella_massiliensis         0.000000
Bacteroides_barnesiae              0.001222
Bacteroides_caccae                 0.000000
Bacteroides_caecimuris             0.002735
Bacteroides_cellulosilyticus       0.000000
Bacteroides_coprocola              0.002087
Bacteroides_coprophilus            0.000246
Bacteroides_dorei                  0.001519
Bacteroides_faecichinchillae       0.002067
Bacteroides_fluxus                 0.001485
Bacteroides_fragilis               0.000246
Bacteroides_helcogenes             0.001176
Bacteroides_heparinolyticus        0.000000
Bacteroides_nordii                 0.000080
Bacteroides_ovatus                 0.001670
Bacteroides_pectinophilus          0.002797
Bacteroides_plebeius               0.000000
                                     ...   
Prevotella_stercorea               0.000000
Prevotellamassilia_timonensis      0.000000
Provencibacterium_massiliense      0.000158
Pseudoflavonifractor_capillosus    0.000000
Roseburia_faecis                   0.005370
Roseburia_hominis                  0.000000
Roseburia_intestinalis             0.002839
Roseburia_inulinivorans            0.003333
Ruminococcus_bicirculans           0.048332
Ruminococcus_callidus              0.000536
Ruminococcus_faecis                0.000000
Ruminococcus_gnavus                0.000729
Ruminococcus_lactaris              0.003207
Ruminococcus_torques               0.000000
Ruthenibacterium_lactatiformans    0.000000
Schaalia_odontolytica              0.000777
Sellimonas_intestinalis            0.000431
Solobacterium_moorei               0.000000
Streptococcus_mitis                0.043431
Streptococcus_parasanguinis        0.000226
Streptococcus_salivarius           0.000451
Streptococcus_sp_A12               0.000442
Streptococcus_sp_FDAARGOS_192      0.000138
Streptococcus_sp_oral_taxon_431    0.034196
Subdoligranulum_variabile          0.002316
Traorella_massiliensis             0.001868
Tyzzerella_nexilis                 0.005424
Veillonella_dispar                 0.000624
bacterium_LF-3                     0.000000
Random                             0.000000
Length: 159, dtype: float64",0.9868421052631579
29,"Absiella_dolichum                  0.000000
Acetivibrio_ethanolgignens         0.008714
Agathobaculum_desmolans            0.004116
Alistipes_finegoldii               0.000000
Alistipes_obesi                    0.000531
Alistipes_putredinis               0.000519
Alistipes_senegalensis             0.000180
Alistipes_shahii                   0.000000
Anaerobutyricum_hallii             0.002036
Anaerostipes_hadrus                0.001180
Anaerotignum_lactatifermentans     0.002074
Anaerotignum_neopropionicum        0.102804
Anaerotruncus_colihominis          0.002610
Angelakisella_massiliensis         0.000416
Bacteroides_barnesiae              0.001810
Bacteroides_caccae                 0.000387
Bacteroides_caecimuris             0.003977
Bacteroides_cellulosilyticus       0.000258
Bacteroides_coprocola              0.000704
Bacteroides_coprophilus            0.000000
Bacteroides_dorei                  0.000093
Bacteroides_faecichinchillae       0.000239
Bacteroides_fluxus                 0.000425
Bacteroides_fragilis               0.001507
Bacteroides_helcogenes             0.000140
Bacteroides_heparinolyticus        0.000000
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.001996
Bacteroides_pectinophilus          0.004752
Bacteroides_plebeius               0.000000
                                     ...   
Prevotella_stercorea               0.000318
Prevotellamassilia_timonensis      0.000596
Provencibacterium_massiliense      0.000348
Pseudoflavonifractor_capillosus    0.000000
Roseburia_faecis                   0.002423
Roseburia_hominis                  0.003849
Roseburia_intestinalis             0.001283
Roseburia_inulinivorans            0.000000
Ruminococcus_bicirculans           0.061018
Ruminococcus_callidus              0.000368
Ruminococcus_faecis                0.000291
Ruminococcus_gnavus                0.000000
Ruminococcus_lactaris              0.004009
Ruminococcus_torques               0.003596
Ruthenibacterium_lactatiformans    0.000000
Schaalia_odontolytica              0.000000
Sellimonas_intestinalis            0.000000
Solobacterium_moorei               0.000878
Streptococcus_mitis                0.048814
Streptococcus_parasanguinis        0.001363
Streptococcus_salivarius           0.000694
Streptococcus_sp_A12               0.001777
Streptococcus_sp_FDAARGOS_192      0.000000
Streptococcus_sp_oral_taxon_431    0.071622
Subdoligranulum_variabile          0.001984
Traorella_massiliensis             0.000000
Tyzzerella_nexilis                 0.001310
Veillonella_dispar                 0.000000
bacterium_LF-3                     0.000000
Random                             0.001034
Length: 159, dtype: float64",0.9868421052631579
30,"Absiella_dolichum                  0.000000
Acetivibrio_ethanolgignens         0.004757
Agathobaculum_desmolans            0.003286
Alistipes_finegoldii               0.000000
Alistipes_obesi                    0.000000
Alistipes_putredinis               0.000000
Alistipes_senegalensis             0.000000
Alistipes_shahii                   0.000247
Anaerobutyricum_hallii             0.001453
Anaerostipes_hadrus                0.000000
Anaerotignum_lactatifermentans     0.000709
Anaerotignum_neopropionicum        0.093514
Anaerotruncus_colihominis          0.000239
Angelakisella_massiliensis         0.000231
Bacteroides_barnesiae              0.002348
Bacteroides_caccae                 0.000662
Bacteroides_caecimuris             0.000514
Bacteroides_cellulosilyticus       0.000000
Bacteroides_coprocola              0.000000
Bacteroides_coprophilus            0.001500
Bacteroides_dorei                  0.000668
Bacteroides_faecichinchillae       0.001631
Bacteroides_fluxus                 0.000170
Bacteroides_fragilis               0.001059
Bacteroides_helcogenes             0.000905
Bacteroides_heparinolyticus        0.000894
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.002419
Bacteroides_pectinophilus          0.007651
Bacteroides_plebeius               0.000000
                                     ...   
Prevotella_stercorea               0.000276
Prevotellamassilia_timonensis      0.000000
Provencibacterium_massiliense      0.001569
Pseudoflavonifractor_capillosus    0.000601
Roseburia_faecis                   0.004341
Roseburia_hominis                  0.000000
Roseburia_intestinalis             0.004313
Roseburia_inulinivorans            0.001316
Ruminococcus_bicirculans           0.059315
Ruminococcus_callidus              0.000944
Ruminococcus_faecis                0.000000
Ruminococcus_gnavus                0.000170
Ruminococcus_lactaris              0.007546
Ruminococcus_torques               0.000000
Ruthenibacterium_lactatiformans    0.001414
Schaalia_odontolytica              0.000546
Sellimonas_intestinalis            0.002734
Solobacterium_moorei               0.000165
Streptococcus_mitis                0.096973
Streptococcus_parasanguinis        0.000760
Streptococcus_salivarius           0.002339
Streptococcus_sp_A12               0.000000
Streptococcus_sp_FDAARGOS_192      0.000268
Streptococcus_sp_oral_taxon_431    0.067645
Subdoligranulum_variabile          0.001836
Traorella_massiliensis             0.003130
Tyzzerella_nexilis                 0.002225
Veillonella_dispar                 0.000570
bacterium_LF-3                     0.000187
Random                             0.000265
Length: 159, dtype: float64",1.0
31,"Absiella_dolichum                  0.000000
Acetivibrio_ethanolgignens         0.009222
Agathobaculum_desmolans            0.002277
Alistipes_finegoldii               0.000000
Alistipes_obesi                    0.000000
Alistipes_putredinis               0.000000
Alistipes_senegalensis             0.000000
Alistipes_shahii                   0.000196
Anaerobutyricum_hallii             0.002042
Anaerostipes_hadrus                0.003147
Anaerotignum_lactatifermentans     0.000794
Anaerotignum_neopropionicum        0.051604
Anaerotruncus_colihominis          0.000000
Angelakisella_massiliensis         0.001625
Bacteroides_barnesiae              0.001366
Bacteroides_caccae                 0.000000
Bacteroides_caecimuris             0.000818
Bacteroides_cellulosilyticus       0.001066
Bacteroides_coprocola              0.000725
Bacteroides_coprophilus            0.000243
Bacteroides_dorei                  0.001741
Bacteroides_faecichinchillae       0.001082
Bacteroides_fluxus                 0.001016
Bacteroides_fragilis               0.000149
Bacteroides_helcogenes             0.000725
Bacteroides_heparinolyticus        0.000178
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.000099
Bacteroides_pectinophilus          0.003974
Bacteroides_plebeius               0.001769
                                     ...   
Prevotella_stercorea               0.000562
Prevotellamassilia_timonensis      0.000242
Provencibacterium_massiliense      0.001081
Pseudoflavonifractor_capillosus    0.000000
Roseburia_faecis                   0.008687
Roseburia_hominis                  0.000138
Roseburia_intestinalis             0.000625
Roseburia_inulinivorans            0.001704
Ruminococcus_bicirculans           0.051374
Ruminococcus_callidus              0.000416
Ruminococcus_faecis                0.000250
Ruminococcus_gnavus                0.000000
Ruminococcus_lactaris              0.006914
Ruminococcus_torques               0.000332
Ruthenibacterium_lactatiformans    0.001411
Schaalia_odontolytica              0.002491
Sellimonas_intestinalis            0.000641
Solobacterium_moorei               0.000687
Streptococcus_mitis                0.083075
Streptococcus_parasanguinis        0.002719
Streptococcus_salivarius           0.001100
Streptococcus_sp_A12               0.001295
Streptococcus_sp_FDAARGOS_192      0.001670
Streptococcus_sp_oral_taxon_431    0.041309
Subdoligranulum_variabile          0.002753
Traorella_massiliensis             0.000000
Tyzzerella_nexilis                 0.001912
Veillonella_dispar                 0.001722
bacterium_LF-3                     0.000643
Random                             0.004003
Length: 159, dtype: float64",0.9868421052631579
32,"Absiella_dolichum                  0.000000
Acetivibrio_ethanolgignens         0.007817
Agathobaculum_desmolans            0.001392
Alistipes_finegoldii               0.000000
Alistipes_obesi                    0.000320
Alistipes_putredinis               0.001644
Alistipes_senegalensis             0.000000
Alistipes_shahii                   0.000000
Anaerobutyricum_hallii             0.000000
Anaerostipes_hadrus                0.008571
Anaerotignum_lactatifermentans     0.002051
Anaerotignum_neopropionicum        0.083626
Anaerotruncus_colihominis          0.001288
Angelakisella_massiliensis         0.000136
Bacteroides_barnesiae              0.000523
Bacteroides_caccae                 0.000000
Bacteroides_caecimuris             0.000000
Bacteroides_cellulosilyticus       0.000000
Bacteroides_coprocola              0.000705
Bacteroides_coprophilus            0.000182
Bacteroides_dorei                  0.001780
Bacteroides_faecichinchillae       0.000870
Bacteroides_fluxus                 0.000000
Bacteroides_fragilis               0.000000
Bacteroides_helcogenes             0.000000
Bacteroides_heparinolyticus        0.000085
Bacteroides_nordii                 0.000000
Bacteroides_ovatus                 0.000000
Bacteroides_pectinophilus          0.000000
Bacteroides_plebeius               0.000000
                                     ...   
Prevotella_stercorea               0.000000
Prevotellamassilia_timonensis      0.000000
Provencibacterium_massiliense      0.000285
Pseudoflavonifractor_capillosus    0.000240
Roseburia_faecis                   0.011710
Roseburia_hominis                  0.002710
Roseburia_intestinalis             0.005317
Roseburia_inulinivorans            0.001100
Ruminococcus_bicirculans           0.062888
Ruminococcus_callidus              0.000175
Ruminococcus_faecis                0.000000
Ruminococcus_gnavus                0.001531
Ruminococcus_lactaris              0.007278
Ruminococcus_torques               0.000535
Ruthenibacterium_lactatiformans    0.000271
Schaalia_odontolytica              0.001350
Sellimonas_intestinalis            0.000280
Solobacterium_moorei               0.000528
Streptococcus_mitis                0.096380
Streptococcus_parasanguinis        0.000990
Streptococcus_salivarius           0.002941
Streptococcus_sp_A12               0.001174
Streptococcus_sp_FDAARGOS_192      0.001621
Streptococcus_sp_oral_taxon_431    0.040354
Subdoligranulum_variabile          0.000000
Traorella_massiliensis             0.000439
Tyzzerella_nexilis                 0.001329
Veillonella_dispar                 0.005389
bacterium_LF-3                     0.000000
Random                             0.000000
Length: 159, dtype: float64",0.9868421052631579
