SampleName,Absiella,Acetivibrio,Actinomyces,Agathobaculum,Alistipes,Anaerobutyricum,Anaerostipes,Anaerotignum,Anaerotruncus,Angelakisella,Bacteroides,Bariatricus,Barnesiella,Bifidobacterium,Blautia,Butyricicoccus,Butyricimonas,Butyrivibrio,Christensenella,Clostridioides,Clostridium,Collinsella,Coprobacter,Coprococcus,Culturomica,Dorea,Eggerthella,Emergencia,Erysipelatoclostridium,Eubacterium,Faecalibacterium,Faecalicatena,Faecalitalea,Flavonifractor,Fournierella,Fusicatenibacter,Gemmiger,Gordonibacter,Granulicatella,Haemophilus,Holdemanella,Holdemania,Hungatella,Intestinibacillus,Intestinibacter,Johnsonella,Lachnoanaerobaculum,Lachnoclostridium,Lactobacillus,Lactonifactor,Marvinbryantia,Massilioclostridium,Mediterranea,Merdibacter,Merdimonas,Mogibacterium,Mordavella,Negativibacillus,Neglecta,Odoribacter,Oscillibacter,Parabacteroides,Paraprevotella,Phascolarctobacterium,Phocea,Prevotella,Prevotellamassilia,Provencibacterium,Pseudoflavonifractor,Roseburia,Ruminococcus,Ruthenibacterium,Schaalia,Sellimonas,Solobacterium,Streptococcus,Subdoligranulum,Traorella,Tyzzerella,Unclassified_Bacillales,Unclassified_Bacteria,Unclassified_Clostridiales,Unclassified_Clostridiales_Family_XIII_Incertae_Sedis,Unclassified_Erysipelotrichaceae,Unclassified_Lachnospiraceae,Unclassified_Ruminococcaceae,Veillonella
DRR127519,0.00016154936568010242,0.001612255745440734,0.00013017346735388067,0.0005115317398639501,0.0009624263604239955,0.001487229681020328,0.03985419851273547,0.0004899745938380093,0.00020011986493785068,0.00033515909938821903,0.6206623227915036,1.3195314349035507e-05,0.0004558618198789271,0.0014643597154471474,0.1187540264639467,9.947062518501661e-05,0.0005262790512600574,3.60139617220051e-05,7.146531076577766e-05,0.00028835586625700104,0.0006154882006458639,0.0002743905687055109,0.0005500794076650909,0.000990561300692808,4.8793008300379446e-05,0.002024254753884028,0.005532749390115645,0.0003371908097734035,0.006471715250524713,0.0012407537782024387,0.02296238409400038,0.00043722595182134745,0.0012671300228106505,0.0026105632183027615,0.00020743480268879748,0.024435853849686443,0.001981797790977639,0.0,0.00013735475746636493,0.00039875256216851795,0.00023606239431389508,0.0001504340856754772,0.0005222228256141957,0.00019073929222991772,0.00012379405413754532,0.00026249438692621654,0.00016577617831222845,0.009502617211733608,0.00014048479638661845,4.503916260952442e-05,0.00011529927309241525,2.4662023612375844e-05,0.0014893786000953308,5.5611969494850096e-05,0.00040331437833509757,0.0006124802003270674,6.835837146849211e-05,0.00046254451349549846,1.515658125495376e-05,0.0002507251232569373,0.00020148766323788587,0.005213729148064886,0.0008432276868780496,0.00023102930427938234,0.0,0.003036947568527006,9.321474245265603e-05,3.682086800768094e-05,0.00020269923067677798,0.007914334173658239,0.002921785787513077,0.0002305277449528176,0.00044753544765423995,8.382878886822591e-05,0.0010064715177575353,0.07152905024411241,0.00048611241847786984,0.0009088431184501003,0.012844618373892686,0.0011665733287110425,5.2674644844563385e-05,0.0015376987091216933,0.00023224203900587185,0.0004791092336802778,0.004847494991848678,2.0390621948245322e-05,0.007953914311575178
DRR127521,0.0002547442200594129,0.0001700213634887081,0.00010102950294720112,0.0003037022650159372,0.0026226550838846755,0.0018948923657788749,0.001904207590197137,0.010471373347265276,0.00023653590529926953,0.00039261616070783255,0.3974839926964529,3.7417293209856044e-05,9.974704149466204e-05,0.02660204688529314,0.1506590662271083,0.00016602559968400128,0.00031815024937951607,4.6561715237423416e-05,5.6044596536691965e-05,0.00028089178472211657,0.013541141029410854,0.030693806750992196,0.00014135086317139752,0.0025769141872507167,0.0002629555911536299,0.025110482682795084,0.011105173688434831,0.0001893122308818889,0.008862975990644657,0.003779123982519564,0.012444432169323708,0.00019647838444341063,0.0008911420471707314,0.010058191889056878,0.00024473311044631384,0.001511378299550671,0.0009276061657034943,0.00019556884813566722,0.0006079156908436012,9.68490204090418e-05,0.0003901214256313354,0.00025489535842352723,0.0009094816567731303,5.215706561604537e-05,0.000281404054646726,0.0001553569516734209,2.45095312396084e-05,0.014863471953208102,0.0001222692882184453,0.00011372967376602184,0.00012945950205473783,0.001496667360287716,0.002656630675983838,2.9191287877973123e-05,0.0001582845916813201,0.0002446673947706158,0.00015030901448886364,0.0007104359711262617,9.310818408914882e-05,0.0025517537853441195,0.0009414989818811687,0.03558777389099586,0.00016799206975103966,0.00013233570443129278,2.1806049585041952e-05,0.09053026281494964,0.000425170040752253,3.146171958210167e-05,0.00027719280077458347,0.002967496166622454,0.0027403977540589033,0.0015052909233690007,0.00025975962203182544,0.0012984334522481563,0.0008326454497971033,0.044829660288064135,0.0002547282763693507,0.0001309736174140922,0.05045957252197399,0.0012895557662068622,0.0018024857553217818,0.011395075483391014,0.00015268153508311808,0.00201342957711021,0.004395434948848361,0.00019807418554287755,0.002431651360841657
DRR127536,0.0004532150040213105,8.7606504058738e-05,0.0004045783891221506,0.00055593275659411,0.06176998988968747,0.011892568889177241,0.0232353585646283,0.0218587972505617,0.0011957412357297774,0.0008330294776991074,0.40104941017713924,2.3154126014277337e-05,0.018066889857382046,0.02914261128736479,0.13194426274138607,0.00013161665416822253,0.003389560835936959,4.2492017685410786e-05,0.00013122042558895642,0.00013759633351968144,0.01717750085194167,0.006035203997906846,0.0003117111016494041,0.0025485857152027225,0.0002383106605784166,0.03259959749672767,0.008249684110219814,7.370098692963616e-05,0.0011327853729234286,0.0027237996578395106,0.019064289030275412,0.0009679859629676088,0.0008696355969219923,0.019729295825166228,0.0005867802811334456,0.00940951237346059,0.00148693122587026,0.00030519742365451484,0.0001221323255950098,0.001172477132610907,5.33454134319937e-05,0.00016391912195540067,0.00042117934288705977,4.4743398756258693e-05,0.00022212744907660449,1.2790945210414098e-05,6.61058299222902e-05,0.006527910940712898,9.890323575833625e-05,0.00035930588349695916,6.1707092762315e-05,0.000394278865194638,0.003420356014357205,0.0003193823283014813,0.0008254157678054182,8.936449083639928e-05,0.004190195457400706,0.0010365916762402245,0.00022546380457296158,0.014391307577240622,0.009272605416232415,0.04618046473816541,0.0006924494233739488,0.017600493107503765,9.031893898243197e-05,0.003515371805884621,3.029967400830834e-05,0.000147878833442968,0.0006280431963938895,0.003962126588957243,0.0035308959914372444,0.0032946124089728037,0.000723191238344793,0.0007759505537688003,0.0004260568091229241,0.004892908712205243,0.00045480657681310567,0.00034941380639182525,0.003294182913156298,3.8369143720321375e-05,0.0040698158847813255,0.004096478922724584,0.00020987621389993594,0.0045169318460802615,0.022285419103189427,0.0004163910724039036,0.00042950289708117633
DRR127557,0.0009275947003055556,0.00011779285004628252,4.1323434384582826e-05,0.00031559637114294024,0.019714738172556173,0.001087674630889008,0.0018726260458267778,0.0018061219280873853,0.0003558767979988671,0.0003440243793691472,0.19322950517877,1.7903543773351272e-05,0.003693067846680505,0.0024458593478528697,0.010129112345773465,0.00034419110186742485,0.0022951796120798296,0.0001429574839802254,0.00029272016047704783,7.212884154046372e-05,0.004221763949207028,0.002207476842772299,0.00011633573260607962,0.001517197722927821,0.00010605295179160123,0.0043671734269980335,8.280216911800065e-05,0.0005141013458459327,0.00031725720467686984,0.003986177148496149,0.021253290643735788,0.00022969130506673389,0.0003707402967956967,0.0012567998931936467,0.0003683319099485135,0.007274573976894627,0.006487370694054986,2.7005725715173837e-05,5.3603208133173526e-05,0.00022596951187622166,0.005337919018864431,0.0001491753423567484,0.0001930969059408661,8.231067668117651e-05,0.00018071508207552714,5.8562688845841336e-05,1.639741487902815e-05,0.002078861890425836,0.0007251330403182061,6.450743849340216e-05,0.00011745002698799563,0.00010492255086082052,0.003014562681496305,0.00013842280723812207,0.00015865184953826457,6.63006391792256e-05,0.00029316344678176375,0.0020198505200687473,0.00023795328624036182,0.0033587361980481085,0.001678539864613311,0.03097365805834342,0.004167445525569461,0.019012624470492675,0.00022649311563086694,0.53851956645808,0.00019292193655342222,0.00013900822501261968,0.00047294903708978444,0.006523684588854296,0.01104348110030505,0.0006062935695049572,6.757634913347093e-05,8.986508379261034e-05,0.0010854912747397074,0.0006104673784545357,0.0007667354428580864,8.272150593686129e-05,0.0017992314335002466,6.793380444665679e-05,6.240479316585904e-05,0.004369218858485976,0.00012223571984533202,0.00013411691872280003,0.05843420307053368,0.004039683806428969,0.002085044671328252
DRR127559,0.0006660486067196144,0.00016148917563892033,0.0,0.00031785026768393725,0.04824277399387365,0.002378720657480642,0.004190941311077067,0.0007307804652430257,0.0010715524482794064,0.0011040431366006057,0.4504344366027366,0.00010005312066321487,0.003555780094307104,0.015597712405432694,0.011427071150291635,0.000139529325627249,0.0017234673821969833,0.00021973081952640652,0.001127441307567717,0.00015360370872763868,0.002743945496582191,0.0014264785654711657,0.00429930726328515,0.004124333510265836,0.0005499863367907327,0.00379463469481141,0.00010044745019882137,0.0004475548396685738,0.0006324792452325359,0.01359493407452152,0.01597782105228132,0.000267082690071927,0.0017295132586107355,0.0018424033932706208,0.00043690525842026264,0.021239062967136037,0.003963017460361656,2.4763175338593704e-05,1.1514781797985122e-05,0.00010239753873788715,0.00012843596615170358,0.00021767130704034748,0.000280151985678712,1.6668960911102746e-05,7.29294178173676e-05,5.1140063942045874e-05,8.33759238110228e-05,0.0027715150624454442,0.0007480147554691787,0.0001432344636240476,8.304035824001163e-05,0.00025187094817828135,0.0015374756855351533,6.394081631051817e-05,0.00020687398927368475,0.0,0.0001950518555319439,0.0009213490686422451,0.00014816115543934201,0.007805113440685762,0.006967590309822603,0.13736154475739848,0.0002711018796070091,0.0376277661024467,0.00018044718353389647,0.012684021072948791,0.0021352625848645563,0.00018569998680729207,0.0005960324433075554,0.037196827140827726,0.0038510982436444244,0.0010607349392449115,3.433956243532073e-05,8.311435089868868e-05,2.461368087002391e-05,0.0010564378570797662,0.0008028583450989779,0.00021488738141440562,0.002058903679417777,2.4074626335110926e-05,3.386158153137045e-05,0.005070020653121833,0.0,4.860987816189214e-05,0.09361232462425909,0.020419191466800202,2.1011410864781666e-05
DRR127567,0.00028512257586837134,0.00013574957703791572,0.005963564317992266,0.0001429827153039578,0.002132859649175631,0.0007883005687586092,0.0009618069108702312,0.00033143416753980665,0.00022135661259087616,0.00017801131612765135,0.4881033609510881,0.0,0.00018548431317701468,0.00029293048125271634,0.052326932846510944,0.0005947698690998922,0.0016740038481583821,0.0001422398301308034,0.0,0.000287373797505849,0.0018107092461765789,0.025095933391000178,0.0001462400636433238,0.0009446134091375873,0.0,0.0007537845372540964,0.004498673873565639,8.439147911561034e-05,0.013732791616030067,0.0008127204087151696,0.023855883009790645,0.0006983545586336542,0.0001763559304956797,0.007465595853301256,0.00022774896990221678,0.0005647907858420849,0.0016774080127771346,0.00017454098272113214,0.015748156937498942,0.0045394414902201604,0.00015054315919840202,0.00011282684795689198,0.0011452367266318296,0.0,0.00028359466914634426,0.0008495300868234046,0.002847674593377765,0.03387736702449035,0.05752757194385114,0.0,6.524683043633384e-05,0.0,0.0004428480957280019,0.000141374166941094,0.00012131232431147026,0.01061316876803979,0.0,0.0,0.0,6.383747015250881e-05,0.001694875819904121,0.008477147306153253,0.0001333854354679535,0.0,0.0,0.011065102884418723,6.320065103759817e-05,0.0,0.0001389411693343627,0.0017379753270858026,0.0016103539631565117,0.0008356444071273313,0.01366577255164327,0.003782003963920862,0.0033266806927623473,0.06682355538502074,0.0003220606966940822,0.00014311663779527194,0.0238216511874422,0.03600308501546364,0.0,0.0009263691526279738,0.00737623039006646,0.00030429847256140927,0.00258878673137367,0.0,0.049161210547846786
DRR127579,0.00010778943945556506,7.154759136224377e-05,1.8499875560811197e-05,0.00012008956080617614,0.0013106319357859427,0.00017761234353928624,0.0032830955383090898,5.581067337797911e-05,0.0015808460070438248,0.0002966001671765607,0.5267804275669136,0.0,0.00032589972237099873,0.18175355333268378,0.01839780581346059,2.0817261066451254e-05,0.00012965716699294726,0.00011034202205795554,3.4919181462314415e-05,0.00014298998682527462,0.0003083215901581754,0.0,0.0008783013564348841,0.0001084923034647339,6.70251728657972e-05,0.00019646277949407267,0.0017688424402334502,0.0004465606251456656,0.0036255345711428293,0.0019989705153673587,0.009767592812315113,5.320022531786589e-05,0.00027738361290178626,0.021085751574948092,4.0314426974571056e-05,0.0003619512282525921,0.0007321881669057076,1.2743444112264264e-05,0.0003885116538737705,0.000463029827513044,6.843151383970548e-05,0.00010377050620077473,0.0017821963896899765,0.0,0.0007918353780801111,0.0,0.0,0.017476758932351833,0.03781824683763535,6.99164222927332e-05,6.299916463095585e-05,0.00010511924852443423,0.001077758945058452,0.0,4.060245572261772e-05,0.0017309075764609058,0.0003820207412586555,0.001417493615790179,0.0,0.00024055029643350992,0.00020198151149447872,0.03158854198996987,0.0001265944916166821,0.00019026292020891573,4.028155266300155e-05,0.004657249709110809,0.002361940165825298,0.0,0.00012219449660348194,0.0014131810810569755,0.0006885407058226545,0.005538836984286816,0.0001664583566350616,4.7829643585981545e-05,0.00043507367954463813,0.0233458834007421,0.0001708470358301231,0.00024612664158753076,0.0014285154769107127,1.7583587782247944e-05,8.22417177183942e-05,0.012306981907870782,0.00010635986441228146,0.0010838928236312577,0.0011028216419683048,0.0002483052980923348,0.0718127517773858
DRR127580,0.00020585830365231264,0.00015496084121915872,0.00013443901649006455,0.00035846239289250465,0.1709113340539847,0.0009762507964507804,0.0018547895351013251,0.0011702958820802535,0.0018891163492493971,0.001730515638040295,0.3991733027984282,3.69165298616858e-05,0.0008632275454636717,0.003304625766870731,0.0714861552398485,0.00025802086569654545,0.004064880223164646,0.0002434139103088437,0.0007336187849778825,0.00018114726908594698,0.006193991193583268,0.004480657051606397,0.008266673542296384,0.0014231021777023109,9.660897499844645e-05,0.0075376065470834745,0.0017007935115452523,0.0011133795280291409,0.0010303597974376342,0.009586723382141744,0.010241673245596694,0.0003747328209067474,0.000960276210225026,0.0014199415631021785,0.000675451885862812,0.010962526168664218,0.005506118402754393,7.304195480007713e-05,0.00016119288341384284,0.003369939062244145,0.00017094227472910493,0.0009436757537482387,0.0011676982892045704,6.306127585914503e-05,0.00011904322451180005,5.711926108931286e-05,0.0001649905480622431,0.011420084379460021,0.002519258171382897,0.000576346379674456,8.826534651154318e-05,0.00020530103874781037,0.002255423326107324,0.00016884597845558876,0.0017096420620119283,0.0001557966796009236,0.00040227069394330205,0.0013505452923353238,0.00040727926426928704,0.012706332431218562,0.005118932223513527,0.04417097142229773,0.0006645751557577265,0.01772083763294595,0.0002612303589333851,0.0013857876181897003,0.0013576763803685042,0.0008831859762297216,0.0014765008836733161,0.042217280937694945,0.009819746823870514,0.0063396253138091295,0.00013304675347039944,5.8745135361811137e-05,0.00029522652460749665,0.04705352377562129,0.0003505528472023975,0.0003075012702804276,0.001732488911572655,5.3784139557736236e-05,8.489896478598206e-05,0.009002700183129543,0.00010546153556686153,0.00013609999221114204,0.03468715081613304,0.0008401962118427994,0.002184228893587521
DRR127594,0.0005844122773317749,7.262671647969149e-05,0.000297058425364472,0.00038275928916184186,0.011724704156543132,0.007437935795188479,0.009642981742410685,0.00030692627970993757,0.0005029785713002868,0.0005226134606115165,0.10509057738868391,2.6908607797793378e-05,0.0016927038619314859,0.03742367721718619,0.03710083246490671,0.0007979797357268867,0.0020318754355461042,0.00029060541449558855,0.0008128977035758043,5.295139649316481e-05,0.0033344327290766554,0.04041419540953053,0.0010435099511444577,0.006205022588956473,0.00013994288410391743,0.029948020012438528,0.0011622991501201178,0.000639729374013815,0.0003021543720073434,0.006597848147873587,0.0569216219738179,0.00021611291884290613,0.0006781034537646192,0.001704730953363948,0.00018428597396100794,0.0037881256513687877,0.054372072547669036,0.00016461007637922937,0.00029749185009069124,0.0006046831022862974,7.356076843558897e-05,0.0002715581533564107,0.00036868535868550377,4.592413555184273e-05,1.7019170099948196e-05,0.00016935669509304162,0.00018154717008108748,0.0029712584788575878,0.010247153582644676,4.126596102196616e-05,6.228129697840164e-05,0.0001397193872610075,0.0029329738858893564,6.36158898434106e-05,0.00043118060859852805,0.0,0.000375905306108814,0.0005359588983584674,5.7895056780610874e-05,0.002265274292741431,0.00219881317116904,0.012157721492145808,0.0039911680924073056,0.0016550255964419209,3.153325275242606e-05,0.4166607700470755,0.017951005815430292,0.00013227843915867535,0.00045014976156593136,0.01936231972825548,0.00663291865463919,0.0009633532510710272,0.00032147757634157936,0.00020467176817958366,0.00019589372083616112,0.01171519922476678,0.0022628520190968804,0.00012211453614411247,0.001055228505550409,0.0003295106564922124,0.0006176272537646486,0.005292174389022829,3.3560020100593604e-05,0.0005705561340325714,0.04754179862137384,0.0005710786552127627,0.00021206645932962415
DRR127603,0.0012070763476108302,0.0002117204345592209,0.00033992421531121874,0.0003228134274756536,0.01649573657632578,0.007143380842232027,0.005203180037594001,0.0018765899391148427,0.0012009311713325743,0.0013986681276601514,0.04112293046612038,5.9467113834836155e-05,0.00036545592087056995,0.015993389012844025,0.047566574851213766,0.00045331611065263185,0.0009432117127799421,0.0006263646449864903,0.0013996008616999089,7.212691655341047e-05,0.0035578190591696404,0.037788971809868135,0.0004969942535402967,0.008493339798356613,2.7314697088226328e-05,0.017956468074799514,0.00012913231932575058,0.0015973356893288267,0.0004878372760723098,0.011832359568555944,0.051709527951382964,0.0005085935690287864,0.0019149848881541806,0.002778920637340856,0.0006473110731475703,0.009920002782075756,0.010113705793824167,5.916141066605417e-05,0.0001361906881554083,0.00026488048553001506,0.005334456708491664,8.943022050840429e-05,0.0004402804359921279,0.00041299137603192785,4.503578044871894e-05,9.499851712611869e-05,0.0001028687865655261,0.004569296024857393,0.014955876201973098,0.00032822807967784154,0.00025226901118779527,0.00016399778922494355,0.0005553908730556801,0.00036706939036024525,0.00012468760032252518,0.0008016597800450363,0.0017674787551901824,0.001464767328017795,0.00031163633896031995,0.002166756121574774,0.006627715219263759,0.022821827489115015,0.00016377460808024248,0.11178324560438882,0.0002059525026507395,0.33748647962782197,0.028529315752653998,0.0014233069057458456,0.0009694390080567145,0.03626839923098703,0.015663057864239383,0.0010373342070433237,0.000315894108678724,5.3486069669253814e-05,0.00019971087063780238,0.003549018462773996,0.001602208652685403,0.0005327705281425786,0.0038009937611458433,0.00011030208165489167,0.0003611472413727283,0.007011908122023436,0.0006782386489637887,0.00013856322885409946,0.07762286525451931,0.002077128109202399,0.00019343116383342552
DRR127617,0.00443902977551752,0.00012725420199192862,6.290215082473646e-05,0.0004926844506122569,0.020641143432672336,0.0005966956518380558,0.0003892842028217285,0.0004716734601091372,0.0016197410353178785,0.0010689554393962944,0.21458350225603978,2.0425451887639248e-05,0.005376365723940612,0.005876253715986457,0.021985819118588892,0.0005157058462270985,0.0005834703421015899,0.0005068047096398287,0.000556626344793073,2.6442618190546827e-05,0.002579971489267878,0.013979102059949627,0.0016002525378036865,0.0050687277033368465,0.0001254538322282804,0.004355394591077559,0.00029781143769546704,0.00016929937243827242,0.000233107363720033,0.01045117161917702,0.003804445553015492,0.0002476425680142926,0.00015846884522709512,0.005190065478321099,0.0004609559383941808,0.0012695382682554337,0.007993806844438253,0.0003013240578339925,6.523418602509639e-05,0.0004862029114075854,8.817335345697443e-05,8.79344691706029e-05,0.001510992846710298,1.8233791672438474e-05,0.00037372056387008774,5.3059746616164945e-05,4.573519610978971e-05,0.00412475183765784,0.000771926651727666,0.0001863719027509396,7.191685945112798e-05,0.00017197208081510862,0.005895543270187264,0.00022539556663540115,0.0036997895151447643,0.00027000558638319447,0.0031998485779061946,0.007579889733068415,0.00018003283429611188,0.010232274426041172,0.01136230849348649,0.04730076030637823,0.01713748032474037,0.024297229240213256,7.479665146691895e-05,0.39170697066119964,0.009177728327381257,0.000712404287633505,0.0016986090619580743,0.008563876011167048,0.033900663256448325,0.002465488597320786,0.0005715530033742176,0.0011317592489862038,0.0001900746344854132,0.0034310377166689335,0.001062600262427007,9.548863815501167e-05,0.0011831105914005546,0.00032922197662174185,0.00010692160192563701,0.006513713511902503,0.00015305899628304106,5.529299388354216e-05,0.03398238594103602,0.025194726276566912,3.441399109312035e-05
DRR127625,0.0004904057047287177,0.00021749357155057664,2.4245872023507493e-05,0.0005031068471031717,0.02791890343761197,0.0009457760802502194,0.003755094093905393,0.00016458198264451715,0.0009608027791878606,0.0009241677864053369,0.28690647053540336,1.3386371740733108e-05,0.002305755721906876,0.01366673438485376,0.007182237746630536,0.0003768215481231088,0.0028998696974259636,0.0006837055577389895,0.0003167877773667215,6.157559074640377e-05,0.0025587383501893537,0.0019984514974991925,0.0011386528129276648,0.010464060187566111,0.0017552732759408773,0.0036310064534119456,2.966502462476202e-05,0.0004914366204933021,0.0002765217362938269,0.02469634362190646,0.029172236583034476,0.00011293375109072241,0.00036861876558206706,0.0003459060527134479,0.00038757330029453034,0.004904644277815717,0.011735434910293744,8.261930301857771e-05,8.46157188039038e-05,0.0008873445558021781,0.01244651231592833,0.0001754150183140394,0.00026324088670368355,6.900062958780985e-05,0.0003634891136393596,0.0001347494350905418,2.2219707303810016e-05,0.0015547317437579746,0.04080510826680485,3.1000316844742725e-05,0.00011615402016063294,0.0002728332892196812,0.004525783235312123,0.00013515886614110415,0.00012434361773070492,0.00011111817259825179,0.0002432652430849428,0.0007624479425585884,5.743024238165978e-05,0.0036818538723449035,0.0016107901100207982,0.025553718395919262,0.0006002257102030999,0.02656118314198109,0.00019790239928627355,0.23349144676511357,0.00873501095366042,0.00017689327670886672,0.00043355305660306413,0.10321527167886775,0.03705297644130883,0.0006810419466214062,0.0001256142505447906,6.508061096599806e-05,0.00010375265838209848,0.0027319807016649342,0.0008667458083144148,0.00019186178974666418,0.0019430883758980164,0.00017620597747272773,0.00021618620737674403,0.004391618517309268,6.290946210983333e-05,0.00010423336157704295,0.03720695817292264,0.0005284245291984268,0.0016394698780636408
DRR127638,9.858625855055548e-05,0.00015006650783783737,9.147328240538228e-05,0.00015980346815024218,0.0028718780472195187,0.005178272429948049,0.0023156891590297036,0.0006623201529856276,0.003503666468635598,0.0007769222516561115,0.6777918515097505,0.0,0.0005455300311166059,0.02617726071187327,0.010330291065174076,0.00017967915817981966,0.006245144275487143,0.0001779340933218265,0.0004922321603940911,1.3779094411236817e-05,0.005230148387862048,0.011268153384186326,0.0010089923526432304,0.0048939618632095295,0.0001755453614518991,0.0035130562064726845,5.9947908211777655e-05,6.598114332180737e-05,0.0003977198744222224,0.004795133668681305,0.0036965372959257277,0.0007721216338997115,0.0011503410824240837,0.01317625973039135,0.0006871707696914866,0.005019528421880549,0.00027038047368229073,0.00018231553859620304,3.304121568549206e-05,0.0,4.957599578908962e-05,9.072994587579746e-05,0.000278483395506393,2.3154446068384394e-05,0.0005334765416598856,5.1897685694514984e-05,8.515508366286191e-05,0.010666964186929364,0.00015789857119957243,0.00028661173601246927,9.050230175612559e-05,0.00021399313379794285,0.0022724041117847147,0.0008677504764219112,0.0007910512079147473,0.00012714677210099684,0.00035475068588458543,0.001955605719325887,0.0001559053710901201,0.001179651872048981,0.011516985892875361,0.06024800442296799,0.0002025278491582681,0.0010882320400680883,8.02256846292868e-05,0.006031618392124755,0.00017361973816086058,0.00016265961688455375,0.0008884375717989851,0.005223098018504207,0.0018191358439013795,0.012923124541061688,3.882357945662482e-05,0.0003712006487358207,0.0011041164805253528,0.0012900969552046466,0.0005565662075382999,0.00023731173728765227,0.0038630811855138248,1.2083990286318628e-05,2.5574768710347922e-05,0.009909034341244414,4.557289731215672e-05,4.0294863085160596e-05,0.06675449304058502,0.0010026540130878326,0.0
DRR127646,0.0008679714879157207,0.0002500952638763775,3.810497648673702e-05,0.00042551365232832724,0.03844874595304059,0.004866755510563451,0.004297266801655404,0.0007262877830421675,0.001809933903719475,0.0025892639960996187,0.14219818438987963,7.366108539756425e-05,0.002862629404161438,0.34265825181663806,0.028996340244206293,0.0003588004170838854,0.0015629036773486178,0.00034175772326752583,0.0028371130698634076,9.077675825070596e-05,0.002825198886973634,0.019533140085153226,0.0005344648519187188,0.006039610134507415,3.108062248307328e-05,0.01679668059627314,0.0003406946305186288,0.001853896170751293,0.0012041426743290356,0.025884076906071595,0.015658265323248932,0.0008402443876697405,0.0014693641185754283,0.0012259106887818015,0.0012686228185110602,0.025744175044449768,0.06660453185682677,0.0005709440052320106,2.470709247598435e-05,0.00011409515195940658,0.04336181709236639,0.00018144647509517464,0.0004318914116233233,0.0004963709913788802,2.8915929519970194e-05,0.00010253291891002008,1.6770055153207546e-05,0.002926567742589623,0.0022420719722840003,0.00016303003449191103,0.00016482873477930305,0.0010346695026863168,0.0016649020124009449,0.00023073474724786188,0.0003801094118503404,1.9765443502607717e-05,0.0004839820109634464,0.004441744606502686,0.0005447764104481543,0.002021654858503557,0.006844408534732507,0.01837593253346406,0.0015591407597847899,0.008214762009872392,0.00022897585441904454,0.019876518212668712,0.00022400326088843075,0.0004063965437371059,0.001432920894115678,0.012686525421040633,0.01853988185180503,0.0028673508167855895,1.5365206292645082e-05,5.705693349659473e-05,0.00045677951789032376,0.007980869465140976,0.0024862234401887935,0.0012274188378410007,0.0030294231173419923,2.4370353494799854e-05,0.0010363324168271336,0.014145581213895465,4.089728634372796e-05,0.000522593012954942,0.03520405291453755,0.01649333223761868,0.00022010102898808914
DRR127647,0.0008011869143814388,4.8250749818376125e-05,0.00043976176542661423,0.00021168390655420621,0.000898424138255224,0.00020611329279239218,0.0020959548582739217,0.00042378037887087907,0.0006286922905030756,0.00037278789117496907,0.6748393472586206,2.791864061523877e-05,3.155998619446703e-05,0.06822849448035807,0.07546170029953496,0.0015033275109069995,0.0006060775998085198,5.1281771407888534e-05,0.00023722315083970932,0.0001088189864957598,0.000960169370834594,2.9277498493472535e-05,5.464735495195876e-05,0.0005660829105192272,2.9767366463732262e-05,0.0005691850325006536,0.002501292882343267,0.0005269254838912879,0.004159881488532181,0.005363006168710938,0.0009651005201996032,4.911085654251327e-05,0.00038309452907740304,0.00789889589556056,0.002652152938963859,0.0014470100769304617,0.040861024247747436,1.7264994831292204e-05,0.00024619346846019074,0.00044047255447047476,3.43715478989382e-05,6.733645093462617e-05,0.0002504494001742499,2.0035286448751892e-05,0.0015688567696321377,0.00015076945957100168,6.555784071193755e-05,0.00842715640987822,0.00018713027162766413,8.162002934880505e-05,3.566808426613495e-05,0.00019780551889893845,0.000507364282335048,0.00011531272671379013,0.00036641397436372946,0.000512802324287638,0.00012397298334246748,0.0006092146180525656,2.8218064180583428e-05,0.0006523440892082753,0.008332576331546524,0.0031796246790798907,0.00011416450073364861,0.02690911768749628,0.00013781135129279322,0.0036128894590102484,0.0008607036637680979,1.21157110730903e-05,0.0005741171606222544,0.002375357632496857,0.0014849243909573605,0.0002883873923326344,0.001160632780468078,0.00013494871015120658,0.0007265250245042872,0.006198096506541657,0.0013052378246378874,0.00014564229817807902,0.009763188621305513,0.00014078492009269835,3.102916030026411e-05,0.007283906691912204,0.0003579329817824993,7.318016382460849e-05,0.0020315428833675257,0.0001575985615696007,0.011662621268220472
