"","Absiella_dolichum","Acetivibrio_ethanolgignens","Agathobaculum_desmolans","Alistipes_finegoldii","Alistipes_obesi","Alistipes_putredinis","Alistipes_senegalensis","Alistipes_shahii","Anaerobutyricum_hallii","Anaerostipes_hadrus","Anaerotignum_lactatifermentans","Anaerotignum_neopropionicum","Anaerotruncus_colihominis","Angelakisella_massiliensis","Bacteroides_barnesiae","Bacteroides_caccae","Bacteroides_caecimuris","Bacteroides_cellulosilyticus","Bacteroides_coprocola","Bacteroides_coprophilus","Bacteroides_dorei","Bacteroides_faecichinchillae","Bacteroides_fluxus","Bacteroides_fragilis","Bacteroides_helcogenes","Bacteroides_heparinolyticus","Bacteroides_nordii","Bacteroides_ovatus","Bacteroides_pectinophilus","Bacteroides_plebeius","Bacteroides_pyogenes","Bacteroides_salanitronis","Bacteroides_salyersiae","Bacteroides_stercoris","Bacteroides_thetaiotaomicron","Bacteroides_uniformis","Bacteroides_vulgatus","Bacteroides_zoogleoformans","Bariatricus_massiliensis","Barnesiella_intestinihominis","Barnesiella_viscericola","Bifidobacterium_catenulatum","Blautia_hansenii","Blautia_hydrogenotrophica","Blautia_obeum","Blautia_producta","Blautia_schinkii","Blautia_sp_N6H1.15","Butyricicoccus_pullicaecorum","Butyricimonas_faecalis","Butyrivibrio_crossotus","Christensenella_minuta","Clostridiales_bacterium_CCNA10","Clostridioides_difficile","Clostridium_asparagiforme","Clostridium_bolteae","Clostridium_citroniae","Clostridium_glycyrrhizinilyticum","Clostridium_innocuum","Clostridium_leptum","Clostridium_methylpentosum","Clostridium_phoceensis","Clostridium_saccharogumia","Clostridium_saccharolyticum","Clostridium_scindens","Clostridium_sp_SY8519","Clostridium_sporogenes","Clostridium_symbiosum","Collinsella_aerofaciens","Coprobacter_fastidiosus","Coprobacter_secundus","Coprococcus_comes","Coprococcus_eutactus","Culturomica_massiliensis","Dorea_formicigenerans","Dorea_longicatena","Eggerthella_lenta","Emergencia_timonensis","Erysipelotrichaceae_bacterium_GAM147","Eubacterium_eligens","Eubacterium_plexicaudatum","Eubacterium_ramulus","Eubacterium_rectale","Eubacterium_ventriosum","Faecalibacterium_prausnitzii","Faecalicatena_contorta","Faecalitalea_cylindroides","Flavonifractor_plautii","Fournierella_massiliensis","Fusicatenibacter_saccharivorans","Gemmiger_formicilis","Granulicatella_adiacens","Haemophilus_parainfluenzae","Hespellia_stercorisuis","Holdemanella_biformis","Holdemania_massiliensis","Hungatella_hathewayi","Intestinibacillus_massiliensis","Intestinibacter_bartlettii","Intestinimonas_butyriciproducens","Johnsonella_ignava","Lachnoanaerobaculum_saburreum","Lachnoclostridium_phocaeense","Lachnoclostridium_sp_YL32","Lachnospiraceae_bacterium_Choco86","Lachnospiraceae_bacterium_GAM79","Lactobacillus_rogosae","Lactonifactor_longoviformis","Marvinbryantia_formatexigens","Massilioclostridium_coli","Mediterranea_massiliensis","Merdibacter_massiliensis","Merdimonas_faecis","Mogibacterium_diversum","Monoglobus_pectinilyticus","Mordavella_sp_Marseille.P3756","Negativibacillus_massiliensis","Neglecta_timonensis","Odoribacter_laneus","Odoribacter_splanchnicus","Oscillibacter_sp_PEA192","Parabacteroides_distasonis","Parabacteroides_goldsteinii","Parabacteroides_johnsonii","Parabacteroides_sp_CT06","Paraprevotella_xylaniphila","Phascolarctobacterium_succinatutens","Phocea_massiliensis","Prevotella_copri","Prevotella_stercorea","Prevotellamassilia_timonensis","Provencibacterium_massiliense","Pseudoflavonifractor_capillosus","Roseburia_faecis","Roseburia_hominis","Roseburia_intestinalis","Roseburia_inulinivorans","Ruminococcus_bicirculans","Ruminococcus_callidus","Ruminococcus_faecis","Ruminococcus_gnavus","Ruminococcus_lactaris","Ruminococcus_torques","Ruthenibacterium_lactatiformans","Schaalia_odontolytica","Sellimonas_intestinalis","Solobacterium_moorei","Streptococcus_mitis","Streptococcus_parasanguinis","Streptococcus_salivarius","Streptococcus_sp_A12","Streptococcus_sp_FDAARGOS_192","Streptococcus_sp_oral_taxon_431","Subdoligranulum_variabile","Traorella_massiliensis","Tyzzerella_nexilis","Veillonella_dispar","bacterium_LF.3"
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355415122459136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03587370899914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016642544639061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377759718998945,0,0,0,0.0736384401121994,0.0611071551227036,0,0,0.0855663028362926,0,0,0,0,0,0,-1,0,0.0839978296949555,0.0109100002192398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505971773187213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",0,0,0.00108077885304208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108471516694779,0,0.0460687886816288,0,0,0.0153626496047484,0.0113085199606648,0.0249267501649811,0,0,0.0379394378377905,0,0,0,-1,0.0829150981625235,0.0503460435862751,0,0.0724750373930576,0,0,0,-0.015223080109239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518935383620858,0.0809232701945077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255263706796906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152399361419474,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170464436759559,0,0,0,0.12413187572013,0,0,0.0557065963056516,0.0204049230018241,0,0,0,0,0,0,0.0839978296949555,0.0829150981625235,-1,0.0954165135831957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109100002192398,0.0503460435862751,0.0954165135831957,-1,0,0.0184553664926256,0,0.00164219272964131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477939568128836,0,0.0173119853258441,0,0,0.000305950969041763,0.0439373623397869,0.00699150476636405,0,0,0,0.0336786141726017,0,0,0.0724750373930576,0,0.0184553664926256,0,-1,0,0.0434018966424389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634817278905306,0,0,0.093418756468163,0.0376245961970132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571032135585672,0,0,0,0,0,0,0,0,0.0170317557119158,0,0,0,0,0,0,0.0446325480426289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172727184760173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164219272964131,0,0.0434018966424389,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238274363505216,0.0264468698634278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444701088220334,0,0,0,0,0,0,0,-0.015223080109239,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301438763574078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0.0355463255045033,0,0,0,0,0,0,0,0,0,0.0463323348620362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322064130054287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636058296614535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648323689173823,0,0
"44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0.0440460282191264,0,0,0,0,0,0.0256015159184549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300629457684559,0,0,0,0,0,0,0,0.0433133055067443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954757410809731,0,0,0,0,0,0,0,0.0366982140049228,0.0711798155515519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",0,0,0,0,0,0,0,0,0.0558683869655521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.00345640366288932,0,0,0,0,0,0,0,0,0,0,0.00359735741565983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",0,0,0.0392264097486504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355463255045033,0,0,0.00345640366288932,0,-1,0,0,0,0,0,0,0,0.0268520007938787,0,0.0956221391451621,0.0715449695338368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560503048973664,0,0,0,0,0,0,0,0,0,0,0.00494164940591808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781880982400291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128588396111889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100571589188237,0,0
"49",0,0,0.0350487950491665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0.0359142840334825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827698489238809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260716957630436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191050678796903,0,0,0,0
"50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00964825979404569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355415122459136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054073193340978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274036105622174,0.0567055849628865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217495936626388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754146828855514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478599818666954
"53",0,0,0,0,0,0,0,0,0,0,0,0,0.0161725604342889,0,0,0,0,0,0,0,0,0,0.0102102541766144,0,0,0,0,0,0,0,0,0,0,0,0.00634817278905306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359142840334825,0,0,0,-1,0,0,0.0242165947457343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285471290942491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277971418977396,0,0,0,0,0,0,0,0,0,0,0.0137820122414706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440460282191264,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0.0981208352191879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14188135443806,0,0,0,0,0,0,0,0.0565684391049406,0.145183770446687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",0,0,0.037893124852299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068195052626681,0,0.0283636458753402,0,0,0,0,0,0,0,0,0.00717097965078183,0,0,0.0518935383620858,0,0,0,0.093418756468163,0,0.0238274363505216,0,0,0,0,0,0,0,0,0,0,0.0268520007938787,0,0,0,0,0.0242165947457343,0,0,-1,0.128229207014304,0.039136705344093,0.0615145837377682,0,0,0,0,0,0,0,0,0.0270928059184757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155089993898483,0,0,0,0,0,0,0,0,0.00983048839785684,0,0,0,0,0,0,0.14494651650266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290106266753612,0,0.0274379463888216,0,0,0.0216600771784232,0,0,0,0,0,0,0,0,0,0,0,0.0063606527468641,0,0
"57",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679903318431362,0,0.0170940663713441,0.0306919749554374,0,0,0.0784525549863515,0.00077665108332714,0,0,0,0,0,0.00505971773187213,0.0809232701945077,0,0,0,0.0376245961970132,0,0.0264468698634278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128229207014304,-1,0.0687626117736957,0.0253859218944839,0,0,0,0,0,0,0,0,0.0675757217145316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120640623763512,0,0,0,0,0,0,0,0,0.03554437924023,0,0,0,0,0,0,0.0803461321628568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00821791355401684,0,0,0,0,0.016827320482276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178471535654199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463323348620362,0,0,0,0,0.0956221391451621,0,0,0,0,0,0,0,0.039136705344093,0.0687626117736957,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410772267748034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165848271040407,0.0039207716320235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061190802783418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735032618164921,0,0
"59",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359735741565983,0,0.0715449695338368,0,0,0,0,0,0,0,0.0615145837377682,0.0253859218944839,0,-1,0,0,0,0,0,0,0,0,0.0506115390173471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283673062751588,0,0,0,0,0,0,0.0761150892533786,0,0,0,0,0.0565683189992549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269356012736491,0,0,0,0,0,0,0,0,0.00690761153410218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333546206085375,0,0
"60",0,-0.00274098002532272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358810950923256,0,0,0,0,0,0,0,0,0,0,0,0,0.0111608024016467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346510966646879,0,0
"61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256015159184549,0,0,0,0,0,0,0,0,0,0,0.0981208352191879,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12282362660698,0,0,0,0,0,0,0,0.0483457973091604,0.0641815126322733,0,0,0,0,0,0,0,0,0,0,0.0145190416980321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313126463523987,0,0,0,0,0,0,0,0,0,0,0,0,0
