SampleName,Absiella_dolichum,Acetivibrio_ethanolgignens,Agathobaculum_desmolans,Alistipes_finegoldii,Alistipes_obesi,Alistipes_putredinis,Alistipes_shahii,Anaerobutyricum_hallii,Anaerostipes_hadrus,Anaerotignum_lactatifermentans,Anaerotruncus_colihominis,Angelakisella_massiliensis,Bacteroides_barnesiae,Bacteroides_caccae,Bacteroides_caecimuris,Bacteroides_cellulosilyticus,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_faecichinchillae,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_nordii,Bacteroides_ovatus,Bacteroides_pectinophilus,Bacteroides_plebeius,Bacteroides_pyogenes,Bacteroides_salanitronis,Bacteroides_salyersiae,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Blautia_hansenii,Blautia_obeum,Blautia_sp_N6H1-15,Butyricicoccus_pullicaecorum,Butyricimonas_faecalis,Butyrivibrio_crossotus,Clostridiales_bacterium_CCNA10,Clostridium_bolteae,Clostridium_citroniae,Clostridium_glycyrrhizinilyticum,Clostridium_innocuum,Clostridium_phoceensis,Clostridium_scindens,Clostridium_sporogenes,Clostridium_symbiosum,Coprobacter_secundus,Coprococcus_comes,Coprococcus_eutactus,Dorea_formicigenerans,Emergencia_timonensis,Eubacterium_eligens,Eubacterium_ramulus,Eubacterium_rectale,Faecalibacterium_prausnitzii,Faecalitalea_cylindroides,Flavonifractor_plautii,Fournierella_massiliensis,Fusicatenibacter_saccharivorans,Gemmiger_formicilis,Hungatella_hathewayi,Intestinimonas_butyriciproducens,Lachnoclostridium_phocaeense,Lachnoclostridium_sp_YL32,Lachnospiraceae_bacterium_Choco86,Lachnospiraceae_bacterium_GAM79,Lactobacillus_rogosae,Marvinbryantia_formatexigens,Mediterranea_massiliensis,Merdimonas_faecis,Odoribacter_splanchnicus,Oscillibacter_sp_PEA192,Parabacteroides_distasonis,Parabacteroides_johnsonii,Parabacteroides_sp_CT06,Paraprevotella_xylaniphila,Pseudoflavonifractor_capillosus,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Ruminococcus_faecis,Ruminococcus_gnavus,Ruminococcus_lactaris,Ruminococcus_torques,Ruthenibacterium_lactatiformans,Solobacterium_moorei,Subdoligranulum_variabile,Tyzzerella_nexilis
DRR127519,0.0001810577576523577,0.0018069486611892258,0.0005733033329958987,0.00015043643955589995,2.7363902108098307e-05,0.0004780034741448602,0.00020378752003864995,0.0016668246887009447,0.044666915189482403,0.00032512827569261657,0.00022428595652358336,0.0003756322702756907,0.00045223867167526005,0.006205472033091604,0.0011516620410415785,9.862854504160619e-05,0.035454860656992895,0.0032139383102896086,0.018929160149827387,0.00016206032695890117,0.0004535467432455452,0.0008387312585890624,0.0002611029889187231,0.010779774654111937,0.0003112973130516495,0.013712368409411074,0.00015180147106823243,0.0009743099871391933,0.017367558848785467,0.19725089066040827,0.024530854556864663,0.01617918106656593,0.3470158495555846,0.00074959629741582,0.045440778687538014,0.0011491916392696636,0.00011148250735902132,0.0005898315014695995,4.036293875938883e-05,0.0008570633068370073,0.004240014197761393,0.0002050732758462662,0.0012306926125959475,0.0009592522494828135,0.0001450254970374796,0.0001572255263378728,0.0002566345604470637,0.0025426870695200634,0.00017043771737328565,0.0010802401544060605,2.9939431664158817e-05,0.0009573117657606999,0.0003779093261155071,3.3904477116135716e-05,0.0012191397076287182,0.002304188596129481,0.025735277615664097,0.0014201462173387826,0.0029258098323430115,0.00023248423214650108,0.027386680756802798,0.0022211158963343545,0.0005852854537839282,0.000322374533536053,0.00013059497851673982,0.0019111949074517936,0.0018553168540089515,0.001135951657776467,0.00010098949342667016,0.0001292225924699545,0.0016692331071274634,0.00045201785016542133,0.0002192869955369809,0.000225818927526487,0.0009066305305431988,0.0008621806336569713,0.004016390974289502,0.0009450542472499992,0.00022717680152869633,0.0005527516620204997,0.0005689192152535636,0.0004600405791381242,0.007288342553155976,0.0023192435285569095,0.07415720424002276,0.0008423501576866687,0.01084505298014841,0.0002583658338867289,0.0011280110904736851,0.0005448144230467141,0.014395709886490273
DRR127521,0.0003436145418544522,0.00022933518533616287,0.0004096521390329172,0.000257916033764781,0.0007533107971103324,0.0019294749094821283,0.000438381502136889,0.002555946399799575,0.0003198476887989345,0.01397547284775967,0.0003190540563102105,0.0005295846247456044,0.0002529194764671102,0.03830526735622596,0.002541597823381207,0.0004779367581628894,0.12368223803149475,0.003922277485423398,0.12139872260851033,0.0009035499353941032,0.0029941840711135196,0.05639304529105193,0.0004902137767323309,0.013991150673708909,0.0002964397581173228,0.012932909851448274,0.0004124210873695312,0.0014145930351497976,0.0015488973279692414,0.0719810919002715,0.016996231525577873,0.05203686242869109,0.012623357887979579,0.027808715829085756,0.1229774551860372,0.002370193159516919,0.00022394545539923742,0.0004291404615811328,6.280528149189515e-05,0.014758106001829242,0.004019311353863863,0.0008154600866944777,0.004757106100845331,0.0013981087003412892,0.005333183470656296,0.00012873973797428056,0.0110842287306505,0.009525322134178135,0.00012603164658101708,0.002995519758244686,0.00048037927351304974,0.003615572363030048,0.0002553558839009305,0.00014104414282700383,0.003931739569439946,0.001491692546378268,0.016785809144182658,0.0012020267474347154,0.013567102708106134,0.0003301109465918886,0.0020386392352601495,0.0012512117745997655,0.001226764331470373,0.00019449606650310413,6.876612237279393e-05,0.00034555664133013804,0.0014278104843217893,0.0029345181443008015,0.0001649242736272973,0.00017462287260872647,0.003583425493978895,0.00021350391165111005,0.002194951296849714,0.0012699512524369718,0.009501545816197252,0.02190265356183861,0.016257121419356754,0.00022659795016829754,0.0003738945567491061,0.000804886254304688,0.000560805197494719,0.0013157000928171595,0.0013213482840280374,0.002383688342066492,0.029477532361192455,0.0009048814269108962,0.018048404240110998,0.002030428210973622,0.001123122968962742,0.0003435930360328288,0.06806294914273534
DRR127536,0.0005268714533315608,0.00010184430282576041,0.0006462828830079663,0.0016764530614352053,0.004784021132899522,0.06391014382294039,0.0007781100389297678,0.013825347790542022,0.02689218959263455,0.025123427059777166,0.0013900729611498058,0.0009684133307350132,0.0005509949958268583,0.04828379322866443,0.005275687535178137,0.0005235528748537746,0.037772037003306856,0.011454609580712009,0.005832114766286998,0.0006696154490265552,0.0026364529088878045,0.021849704041630707,0.00021611838472524082,0.007429147808251154,0.0003240391373099379,0.00909686877008882,0.0001451877956215875,0.000662357382371629,0.02166755911432387,0.02159221151174434,0.009515203783368852,0.07139612871992293,0.18913431830440985,0.0006444370904152428,0.04118415793224818,0.0008448316729521082,0.00015300697737047597,0.003940431865538752,4.939781541709522e-05,0.003704257047177714,0.0035089886311355555,0.00031185402894637294,0.0013791733995227326,0.00027135516956389887,0.00225421332716374,0.0003144468811164626,0.017425077659819016,0.0013600159619821795,0.0003218911041374095,0.002840283003140307,0.00012249856365392737,0.011919443167108768,8.567886268337645e-05,0.00010467632749241635,0.0024899284527726434,0.021382490679301005,0.022162615048026614,0.0010109686721616242,0.02293569866924541,0.0006821437436183014,0.010938745221050483,0.0017285871143434299,0.0004896293603062239,0.00025295906903291434,0.00021165536375123025,0.00021738954767603206,0.0026675195157082553,0.001841236756913074,9.636560205621812e-05,7.17357222423678e-05,0.003976231872744861,0.0009595622416021736,0.013823770870574912,0.01077958816118708,0.0019609167119222113,0.016052358070034488,0.03547824885267345,0.0008049862224651305,0.0007301127030284469,0.0013268520013910935,0.0014561924714011148,0.0006828354905971968,0.00114017097421231,0.002659627884797508,0.0428904540672472,0.0006107023075148368,0.06741309677767425,0.0038300524313578887,0.0004952995117828167,0.0005287216883468532,0.0038295531339316465
DRR127557,0.002290549715036846,0.00029087097955390764,0.0007793157698615571,0.0018814248978932988,0.0005407405231358262,0.03159379248170765,0.011472095532148448,0.0026858420116188135,0.0046241564922979445,0.004420001482955065,0.0008144085219707903,0.000849514280180939,0.00023196741345648115,0.022409418696142852,0.01115400839086704,0.001816810795651623,0.029565386995091755,0.003575458213715114,0.036480521919393535,0.001465463673038795,0.007815321437873524,0.0034544439485671204,0.0009354279933158127,0.02545630675121872,0.0015357728123784919,0.07563165116988528,0.000362492992016183,0.0020989391421259744,0.01896124107297967,0.027532038500399002,0.03442155959619203,0.09638795003041441,0.07537238325647098,0.0009173590026538929,0.007955011086102977,0.0005872647497079799,0.0008499259752572416,0.005624982456869344,0.0003530110985815521,0.008027497796455308,0.0019737973223122813,0.00030338998338758116,0.0009603154250614539,0.00022942677922932166,0.002989741291239792,0.0001003408101281469,0.0010157059267353822,0.000609859114069968,0.00015581335142529195,0.003529291208946844,0.0002171907521533148,0.005567462278409408,0.001269492689899543,0.0014060814823829077,0.006346250084985605,0.10674743075347566,0.052481669862460625,0.000915485050635075,0.003103470337060748,0.0009095379168225417,0.01796342017079401,0.016019545055303973,0.0004768225419266105,0.0009761820905411647,0.0002569913639497299,4.936160479093281e-05,0.0016140664530976448,0.03587733015373254,0.0017906023808863293,0.00029002443174783627,0.0074439900193344335,0.000391765874287805,0.0027323309523340712,0.00409449517664322,0.005301358610541994,0.016421486591065917,0.054190071757183225,0.010290853492242118,0.0011678735139130335,0.004624125532330101,0.00464097105066494,0.0022158868103485762,0.004628233133085663,0.026007625103266204,0.014597688062404083,0.0005973993592355428,0.0007715661526596872,0.0014971469354027038,0.0026804505558418916,0.001893332992921069,0.004442920001517653
DRR127559,0.0007531608516408052,0.00018261028373591678,0.0003594217837676054,0.0016033732179739477,0.010580319875480176,0.014045482564645256,0.025678544645254656,0.0026898326310258115,0.004739072937294207,0.0007234929467478493,0.0011436094478864064,0.001248440520138109,0.0008348912018940604,0.033492314647415235,0.0017685951527771355,0.0006763646492807139,0.025751947972138544,0.013392573282434633,0.023362460149666916,0.0003806048662220599,0.011928084518803733,0.001211936207857446,0.0007240777993568237,0.008325859924816097,0.0020609097263436004,0.1276544552034498,0.0006504137891075207,0.0011479954145463102,0.00238713142211431,0.03679399722765746,0.006230370954152484,0.10941650481258676,0.10200458991918447,0.00038903508142806165,0.0033085898110660887,0.00013871291821605753,0.00015777831326133963,0.0019146759488245352,0.0002484693301609257,0.0026921358424727058,0.0009474021660101009,0.00034267507633891335,0.0004082566270338578,0.0001346043061939981,0.002501625055588703,0.00011567566864326395,0.00048805284068111223,0.0003478688377868328,0.0034677903343089743,0.00449294746687084,0.00017080606058031547,0.0008929815834438935,0.0005060903675798057,0.010758581593678705,0.001787413343721529,0.07365334430310772,0.018067554214052234,0.001955715642428602,0.0020833706350289797,0.000494047931634928,0.02401691196557801,0.0044813390124992325,0.000316792957741995,0.0006392198100129086,0.0002865180546832359,5.928011143138867e-05,0.0007028344810056234,0.031451250733875696,0.0005684547051606437,9.390117523199514e-05,0.0017385615479294212,0.0002339309599506303,0.006788875470637396,0.0077444264511272115,0.04595886133745399,0.003715651573454352,0.10560046463681134,0.00030655919172606697,0.00067398730074372,0.01640321765067235,0.0011289655101343133,0.0011586927067306133,0.02337091020195171,0.0026211582991359245,0.000393373484810449,0.00036848141429808546,0.008304385657305189,0.0011994680600588192,2.7832894865413555e-05,0.0009078638838685022,0.0023281869115739638
DRR127567,0.0004286695638895462,0.00020409366676701977,0.00021496837992017418,0.0001915012483913176,0.001295487128577338,0.0016105519412590457,0.00010912268579838836,0.0011851760948583651,0.000215257730181908,0.0004982970556599274,0.00033280017302875437,0.00026763237887929487,0.000624886518049642,0.013496769559486954,0.019204380704548336,0.004481673964829601,0.03722383320601387,0.009244390429237106,0.00888923452483626,0.0006782927900329083,0.005126409779991624,0.29990236868135334,0.012631861250003533,0.028323764335062,0.0003842890752873342,0.017140604817432948,0.001802180780295828,0.003039673650230203,0.0018037866192101622,0.051950317280055024,0.1635727662984326,0.006926003058550758,0.04571215660863336,0.000240734787808139,0.021532970163348753,0.0006508359055639338,0.0008942109884676304,0.002516792987556194,0.00021385148392473704,0.0006669823085521677,0.003217527917738873,0.00227832652610488,0.004126442608696016,0.0014176575388818655,0.00018129006346352276,0.0008254438306422634,0.00011174508453235148,0.03981529697520285,0.00021986566344049769,0.001314875234870361,0.00010531051122841214,0.0011332827218864963,0.000126878969293485,0.000881703174893202,0.00034018710197109415,0.0006329656417343161,0.03586629692461822,0.0002651435775812387,0.011224203165475333,0.000342410808077673,0.0008491387225946346,0.0025219110030556134,0.0017218142992023121,0.00013366953273131273,0.0003153426742087153,0.00035478778592860303,0.0007516647525661966,0.0019203253342260822,0.001629660789636485,9.809581111960287e-05,0.0006658031181391871,0.00018238787650765552,9.597689838043965e-05,0.0025481731018754867,0.0014379413487427448,0.0019263794033892894,0.008983806746584128,0.00020053928131478986,0.00020889208889709608,0.0005579846717703717,0.0006885282125530814,0.0005528327043325196,0.0008136257737260939,0.002048471249217688,0.055790319821896944,0.0003726268661865096,0.0002159529294323063,0.001256355525264979,0.005001521739985095,0.0004842044442722446,0.035814830847922745
DRR127579,0.00016613278969040702,0.00011027426256854093,0.00018509061602134313,0.00022691900766273269,0.00014647833103041935,0.0012553449510590855,0.00014608714066252537,0.0002737488409316441,0.0007571461152304352,6.548180890762634e-05,0.002436512876842613,0.00045714138086779986,1.969624174140659e-05,0.0004652091749486033,0.0032776228536415186,0.0013125922439760503,0.05202404069474093,0.007980643113208832,0.1271922287454953,0.0003368387734027674,0.00879371018343623,0.004647242488274416,0.0008462098131618407,0.0002689093386250038,0.0007474949597075511,0.06156066285970484,0.0007832423773856499,0.000965650984492408,0.00294869786365167,0.0013970486666699217,0.16465989384464907,0.3595583585700237,0.01208826405834896,0.0004425953279192919,0.014180410064446702,0.0007846392495069467,3.2085050930325524e-05,0.0001998368946409915,0.00017006701247505325,0.018127807421162274,0.012866770028189901,0.0008874679871410664,0.0007743621175227106,0.0035516334758615205,0.0001302719047706761,3.976786266278841e-05,0.000153975116536108,0.011526221784859356,0.001353700838137742,0.00012617899788775787,4.103709605959669e-05,0.00026331477521854046,0.0006882711589935007,0.0012713731611702131,0.0009498641604517866,0.0004411382888310692,0.01505451230348799,0.0004275234536753919,0.032498867695745885,6.213547683227976e-05,0.0005578651079845452,0.0011285007451634018,0.0027468484806196956,9.309793135928294e-05,0.00020822831459605938,0.0003360191139801566,0.00027327277274250336,0.0009550591994523726,0.014046927479424664,9.709881618431178e-05,0.0016611191324560368,6.257940732923493e-05,0.00037075331321142807,0.0003113083446759711,3.0337097772902087e-05,0.0012634873013447421,0.01431659865259646,0.00019511648040797385,0.00018833489354882555,0.0006795957833556625,0.0007607901510421084,0.0004062854375920994,0.00033142433496928964,0.0009208261617210872,0.01111771673481047,5.7603352237209815e-05,6.429076916611459e-05,0.008536851517994066,0.0006705666572597542,0.0002633216650550999,0.0022017301740671234
DRR127580,0.00023272316944706012,0.00017518349985830227,0.0004052423571041305,0.03845476923030467,0.0008165997339132373,0.1361394486023974,0.01550931355523195,0.0011036532192015371,0.002096842787527606,0.001102040723823839,0.0020004195979940677,0.001956350931282507,0.0009152754623160331,0.0011540008151552494,0.027016544070395495,0.0011229835593576606,0.02710864760057971,0.023924228040690977,0.06303542769034856,0.0006238085835730773,0.010156536281289987,0.0026532178278284506,0.0007807675093395012,0.032687600835125216,0.0013681478434674637,0.014031372341263268,0.0006631745693273462,0.0004041210531637892,0.002620487839000502,0.01443410377162287,0.04234185646438747,0.12992464909364307,0.054994325248343995,0.0007261230890662406,0.00742722063363443,0.0006105412030500139,0.0002916930363411149,0.004533469590412083,0.00027517984793196923,0.006151007117776407,0.00597258534722123,0.0005219177305553799,0.0018994227978107027,0.000978560235986583,0.006153727455313544,0.00010329768263439806,0.0007476623995835515,0.002000404379765194,0.009087004959207445,0.0013978072370380281,0.00021101224396411487,0.005609736998336771,0.001258677488171863,0.005870707975047514,0.0010124183272233094,0.032916394735951725,0.01157822937364735,0.001085593921757107,0.001605246400712966,0.0007635995288899371,0.012393154853868889,0.006224676407535291,0.001320084941924783,0.0024749143434474857,0.0003282218197482933,0.00015512804770811156,0.00044710486204714285,0.0058503845825141065,0.00271000622569493,9.978412737337533e-05,0.0025497599833672296,0.001932753317366382,0.012621904647712644,0.0055869269787315445,0.0028236748760423164,0.0007782100832100816,0.04625763690542161,0.0007513033666348017,0.0016691868107501474,0.001783560889286153,0.009374739357838072,0.001547037599429165,0.035021371501306076,0.0007119047954933501,0.0005792629931072841,0.00028150128820710084,0.0711271049115581,0.007166957416633211,0.0003337540982924798,0.00039630060197825027,0.0019585817204345077
DRR127594,0.0013541889126684789,0.00016828923353449875,0.0008869224787171538,0.007012927372330425,0.0010960634297770575,0.01569296083155255,0.0011547099884647207,0.01723504207161974,0.022298376452172346,0.0005957150428151383,0.0011654922919731871,0.001210989880641478,0.00019485648232447076,0.03535866443078032,0.001323191695989589,0.0010081179116070735,0.020974488743426285,0.00811089067220986,0.015578914521355363,0.0015192971674427254,0.003547881110388889,0.0015891088353263705,5.4326493306128044e-05,0.0038912525548393273,0.0019395838004197283,0.028081493691087377,0.00010744671922760152,0.00105678143942015,0.007488007996794291,0.0018982468304525081,0.016315160706776327,0.015815754526719208,0.07915288633255063,0.0012438086587118755,0.06730393701568786,0.00045061587849459046,0.0018490633283564644,0.004680003188176216,0.0006733852890088093,0.008198336898069876,0.002180343250659245,0.0002756285792789582,0.0011726774467517667,0.00044286556033688894,0.0033691763001302555,0.00016500093335993022,0.0039960854880665315,0.001116130952858035,0.002062494501042058,0.013552847595436967,0.0008253116574563512,0.02549190011035379,0.001482368627423688,0.002119012719953398,0.003632518610856823,0.09553691878262056,0.1318976899663768,0.0015712883085256194,0.003950169846992548,0.00042702392194377724,0.008777772055542268,0.12598992296847195,0.0008543106371320663,0.0010621443928535905,0.0004523155885971892,6.262057831592016e-05,0.001826990004344453,0.012799034529902914,0.02195634472172898,0.00014431702602114152,0.006796230797120527,0.000999123430787012,0.005160580490220771,0.004996996495126099,0.005883475871347233,0.013728113267712613,0.008387341408170577,0.009248258103013527,0.0010430783879765695,0.0038513174626136405,0.0022872906178928285,0.006971772556112568,0.03175561502531042,0.002758727848966553,0.0027926510521831143,0.0008419656754776281,0.013652277597754944,0.0022322636641716365,0.00045392117022056316,0.005243437268739711,0.002445155240530395
DRR127603,0.0028799164049462173,0.0005051355317799881,0.000770187973084023,0.00041054904710801244,0.003052646278091056,0.029117619180867617,0.003331224338257623,0.01704311389668221,0.012414064427502824,0.004377661104680205,0.0027374504556555122,0.0033370277645623715,0.00030749702597420705,0.0001946187811225746,0.0033322746758714713,0.004296907130435668,0.003436219450804792,0.005104124575706367,0.004524694934744293,0.000593133021394201,0.003630069745387519,0.00023124668784351793,8.924801879625463e-05,0.0046980841042847795,0.0033998269902006557,0.001816739580111104,3.0175198017819154e-05,0.00021435613656707765,0.00033867585377454545,0.001042901721729885,0.004519065821194376,0.015541605334413903,0.04319303462320462,0.006449522178227826,0.10176855600012416,0.0005095025367762816,0.0010815492377751698,0.0021979162764714437,0.0014944189902696113,0.00912340747318483,0.0024146881348447394,0.0003887155794692705,0.001361355384833714,0.0008406488174644531,0.005020101506564545,0.00041656455733356425,0.00274460191338776,0.003582422855550876,0.000880885185859245,0.01916637898626391,0.001097549361337115,0.03415638430152687,0.003811020955724416,0.009355029001952876,0.00928514540201752,0.0977785290573133,0.123371747059719,0.0045688877969775245,0.0066301184240433585,0.001544394256710314,0.02366774794797227,0.024129896413001752,0.0010504479297438814,0.0032625231917436538,0.0008874437314177729,0.00020413860702348497,0.008313261197654404,0.0790646721351215,0.03544020041548202,0.0006018788001415844,0.001325085434435286,0.00029748728518536976,0.005121197404962564,0.015439327314790063,0.025139587941241923,0.006573158970993986,0.022627554086957203,0.00039074345335113244,0.0023129467398009603,0.003919443727236255,0.006414622244560363,0.01462746653005153,0.06156982745164315,0.004877107576098656,0.0025966457914682207,0.0017798217182324115,0.000971921265419985,0.0024749352484529953,0.00047648238136245173,0.0038226471690447936,0.009068642848887452
DRR127617,0.009353680302264078,0.0002681430814267218,0.0010381576772339623,0.004803399743888505,0.005801303756920012,0.002346017529527739,0.019175787644737166,0.0012573243810678329,0.0008202783410011404,0.0009434957251928316,0.003294088073859176,0.002252444327502506,0.001083995725379452,0.010066838633028615,0.005639069020851084,0.0004334751329175319,0.12970272804483124,0.04374204581297357,0.07026376795880826,0.0016457611064652474,0.0020074381680015223,0.005386211896654437,0.0003129719872448291,0.006242722001206176,0.0008498030056980337,0.03113061392330886,0.00025340750205282806,0.00164549474267404,0.0028051473181567987,0.012857223243838626,0.006305860746753154,0.11043648317919907,0.00642632892709377,0.00043854490115049566,0.012414132399773391,0.00036044942365989676,0.001086667100595077,0.001156547865138106,0.0010679111133243223,0.010127170282429003,0.0027315042566371578,0.0005512606448794151,0.00037876966089313155,0.00021213973004841446,0.0046197986228191795,0.00030612976476650103,0.0005966770228610916,0.002120393946551241,0.00047837333228487473,0.009918070656632397,0.0007624746142572776,0.006374144868242274,0.00035673836068759405,0.004499082100125607,0.0012300562902716,0.0174448510552158,0.008016519201232091,0.0003339168672168697,0.010936221581521863,0.0009713010948809495,0.0026751014733544746,0.016844111754625184,0.0031838813303495623,0.0022596666420963336,0.0007495753933351591,0.00018273509606187612,0.0012244714634742414,0.052899916088677564,0.0006026350952879544,0.00015153926548516682,0.012422765727239828,0.007795993732954441,0.012163964324167999,0.023864015132213055,0.006647647346213198,0.023348947765638763,0.06824754943301933,0.03611115947634615,0.0035792159385171474,0.0012764617051448108,0.010804350496935525,0.0035065794199009453,0.002457938643312167,0.06545448326901314,0.0004724298064786744,0.0009695239461019994,0.029694288630760634,0.005195142473566206,0.0004005148544737976,0.0022390530468305724,0.002492985808569667
DRR127625,0.0007515982796352539,0.00033333175497941527,0.0007710641150975938,0.0037075999358646447,0.005351166609791614,0.0210874395539295,0.00498664208238069,0.0014495012353689131,0.0057550763248340395,0.000233352138063945,0.0013092572523630728,0.0014163842542182744,0.0010631529014692319,0.012429349716545059,0.004531868113344485,0.0009621820807290179,0.009799014490914564,0.00779948663774434,0.012722463600470947,0.0003501234132847884,0.0018177889748367548,0.0014527761583634211,0.001825400730261071,0.005782059080851421,0.0028235518354615716,0.07102365588325843,0.00016439481393469026,0.0032432752051246017,0.0009546197732214182,0.016759789604265975,0.004626805739774533,0.19967709229740518,0.081360329382216,0.0013669240379484773,0.006641852346818583,0.00027193519162030014,0.0005775186229848044,0.004406185986798009,0.0010478506184138897,0.002306587799211945,0.0005605252292160693,0.00014074491880379197,0.00039702084352994857,0.0001582519915252997,0.0017399446775558372,0.00010246828771930396,0.0020089139821817224,0.0003903614818507504,0.0008176371776145414,0.004118187588022911,0.011919084326105962,0.0037514908701330933,0.0007531782663842643,0.02685853820547485,0.002291831334820721,0.0403337665586515,0.04470951829781473,0.0005649469967035002,0.000530137377334682,0.0005939968130979788,0.007516882788850066,0.017985787286523315,0.0004034443230744933,0.0011242462492394073,0.0002948565031344087,4.197255060543351e-05,0.0006653175424513152,0.016024489408709826,0.062420946143454364,0.00017801824261759662,0.006936238426395028,0.00019056966154527028,0.005175847973528829,0.0023545646038448907,0.0007369318254343642,0.021248413998903388,0.01627903143062194,0.000919908979099363,0.0006644656216911805,0.007815609261105874,0.0026375774116327746,0.09662340785969152,0.05111165629315111,0.015786607146248067,0.0008966650374776466,0.009274101257438824,0.0015023019932209403,0.0010437683544551122,0.0001590118524226926,0.0013283790382710727,0.0029779871368178393
DRR127638,0.00010551789945554532,0.0001606177465144153,0.0001710393165623353,0.0004214910813844106,0.00045109853524355335,0.001627222330782189,0.0001850508011360286,0.0055423589215172825,0.002478506228405965,0.000671547810798175,0.0037500107175045395,0.0008315479787985478,0.0010972913702962319,0.04892807108524615,0.006017554982942951,0.0002496653801872062,0.04120471204539936,0.02085467320155606,0.010916608157894424,0.002777119346154102,0.00831420206156856,0.008633236380728862,0.0015583437150951565,0.03669340391323524,0.0008007465109543223,0.097552060087103,0.00013624027204944307,0.001161022409728471,0.0019356129530518676,0.06096876249408343,0.012694084581316429,0.31973187263261016,0.043234575503963785,0.0030389345549545737,0.003849043856421424,5.0732452397336784e-05,0.00019231247463715023,0.006662265728800481,0.00014082837054601676,0.009369516333113255,0.003326191505937044,0.0007630701610091223,0.0046615802504724035,6.273945761547509e-05,0.005371495912179474,0.00016926387410902576,7.185087748602783e-05,0.0018923582979644556,0.0004952472616954448,0.005041754679823703,0.0001963036805775477,0.0003087450413771217,7.062030499333893e-05,0.00016908146570090163,0.0005225485282900413,0.005371245120455768,0.003956442373002161,0.0012312220431061661,0.014102688040632125,0.0007354860327508333,0.005372453556117427,0.00028939103741441175,0.00029806367904725473,0.00040876541898123237,0.0003024238141980884,0.00011990309276949035,0.0009214140482623751,0.06513757142244203,7.834870552577649e-05,9.686555629151093e-05,0.002432177791458709,0.0008466703478571729,0.001262593686559057,0.012326749968426599,0.021817062020639478,0.0019236231768871338,0.04046963378946808,0.00021676766659596062,0.0009509039875525932,0.0012447002626860076,0.0005593274944298845,0.0033367176555925246,0.00044959080316859303,0.0015544999640575725,0.001510658805952517,0.000185690516012758,0.0024640977751290176,0.01383175481069673,0.0011817473701929862,0.0005956986094290684,0.004134696032841383
DRR127646,0.0018154524901206103,0.0005231002122685246,0.0008900059857436082,0.002487706796588901,0.03128038297586697,0.013648288757622291,0.02324001588725411,0.010179324474905478,0.008943129352393222,0.0014006504557129854,0.0023173073390439407,0.005415714496090829,5.7094556186032505e-05,0.0002300313873141765,0.0020260704445882005,0.004451384990360292,0.01575384505574141,0.00574940646704526,0.014801584738778956,0.0006058607835809255,0.006301798352558827,0.0015579469675621783,0.0005713553335325015,0.010934131244216876,0.0035643880777208527,0.008215426359060371,0.0001315620059593196,0.00024463928622458337,0.0012369072414031602,0.0014560605522805441,0.007194507518480428,0.19895322873777255,0.01612443816702264,0.001271199261463873,0.05419899321149747,0.00036997412019664877,0.0007504683272666465,0.00326897532046204,0.0006768651894623294,0.015635927455518606,0.0009351471877772754,0.000473270815062335,0.0008940091809092852,0.00248424540777383,0.005000520800989242,0.0002349745691478266,0.0006769495246879767,0.0019582654913850995,0.0010313441527940522,0.00665707529956454,0.00597539640106558,0.006927031909662018,0.0038776163347226237,0.039822205050986034,0.004129624458657797,0.06811899040523912,0.0327508877513056,0.0030733276208960623,0.0025641194942459867,0.002653456348457108,0.05384661517255433,0.13931029405488335,0.0009033457315240765,0.008084096805929407,0.0007883032068365202,0.0002973825023620681,0.0014805347213508895,0.004033406848521873,0.002434098017653068,0.00034475641327468486,0.003482315428906805,0.0007950383023744974,0.003293490547931126,0.01384095009059586,0.008562802057457602,0.01516037718575318,0.012852911446138668,0.0032611047876663444,0.002997102832968579,0.003567118733822783,0.0030579283933208495,0.0029724589292255714,0.016937679128012115,0.00448019267967753,0.0009057439033035664,0.002180908892407236,0.0029261233823037946,0.005997361955843667,0.000955401789961332,0.005200194474504725,0.006336353000735302
